bot;aposta_id;event_id;mercado_tick;mercado_tipo;linha;selecao;odd;liga;apostado_em;veredito;motivos
SENTINELA-E-WCA-OUHT;71200;17147315;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.060;World Cup A;2026-07-21 06:24:24.041202;OK;
SENTINELA-E-WCA-OUHT;71206;17147272;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.680;World Cup A;2026-07-21 06:28:36.368350;OK;
SENTINELA-E-WCA-OUHT;71208;17147210;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.460;World Cup A;2026-07-21 06:28:36.570560;OK;
SENTINELA-E-WCA-OUHT;71211;17147328;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.870;World Cup A;2026-07-21 06:36:10.591592;OK;
SENTINELA-E-WCA-OUHT;71212;17147328;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.740;World Cup A;2026-07-21 06:36:10.592200;OK;
SENTINELA-E-WCA-OUHT;71215;17147312;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.060;World Cup A;2026-07-21 06:36:24.576738;OK;
SENTINELA-E-WCA-OUHT;71221;17147202;1ª tempo - Total de gols;68;4.50;Menos de 4.5;1.830;World Cup A;2026-07-21 06:40:37.319692;OK;
SENTINELA-E-WCA-OUHT;71225;17147255;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.890;World Cup A;2026-07-21 06:40:37.704049;OK;
SENTINELA-E-WCA-OUHT;71229;17147387;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.610;World Cup A;2026-07-21 06:48:33.551838;OK;
SENTINELA-E-WCA-OUHT;71230;17147291;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.980;World Cup A;2026-07-21 06:48:33.573841;OK;
SENTINELA-E-WCA-OUHT;71234;17147235;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.680;World Cup A;2026-07-21 06:51:58.702514;OK;
SENTINELA-E-WCA-OUHT;71235;17147216;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.880;World Cup A;2026-07-21 06:51:58.744760;OK;
SENTINELA-E-WCA-OUHT;71248;17147338;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.810;World Cup A;2026-07-21 07:00:45.217412;OK;
SENTINELA-E-WCA-OUHT;71250;17147350;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.710;World Cup A;2026-07-21 07:00:45.232234;OK;
SENTINELA-E-WCA-OUHT;71257;17147259;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.410;World Cup A;2026-07-21 07:04:44.686666;OK;
SENTINELA-E-WCA-OUHT;71258;17147232;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.800;World Cup A;2026-07-21 07:04:44.688700;OK;
SENTINELA-E-WCA-OUHT;71264;17147333;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.530;World Cup A;2026-07-21 07:12:26.907911;OK;
SENTINELA-E-WCA-OUHT;71265;17147339;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.130;World Cup A;2026-07-21 07:12:26.912447;OK;
SENTINELA-E-WCA-OUHT;71266;17147339;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.560;World Cup A;2026-07-21 07:12:26.913584;OK;
SENTINELA-E-WCA-OUHT;71272;17147274;1ª tempo - Total de gols;68;4.50;Menos de 4.5;1.520;World Cup A;2026-07-21 07:15:11.484693;OK;
SENTINELA-E-WCA-OUHT;71274;17147220;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.480;World Cup A;2026-07-21 07:15:18.396517;OK;
SENTINELA-E-WCA-OUHT;71280;17147293;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.340;World Cup A;2026-07-21 07:24:46.693820;OK;
SENTINELA-E-WCA-OUHT;71281;17147311;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.670;World Cup A;2026-07-21 07:24:46.694654;OK;
SENTINELA-E-WCA-OUHT;71282;17147311;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.950;World Cup A;2026-07-21 07:24:46.696462;OK;
SENTINELA-E-WCA-OUHT;71288;17147281;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.380;World Cup A;2026-07-21 07:28:28.896277;OK;
SENTINELA-E-WCA-OUHT;71291;17147254;1ª tempo - Total de gols;68;5.50;Menos de 5.5;1.460;World Cup A;2026-07-21 07:29:10.082694;OK;
SENTINELA-E-WCA-OUHT;71301;17147329;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.610;World Cup A;2026-07-21 07:36:11.654289;OK;
SENTINELA-E-WCA-OUHT;71304;17147349;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.770;World Cup A;2026-07-21 07:36:11.677406;OK;
SENTINELA-E-WCA-OUHT;71310;17147236;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.180;World Cup A;2026-07-21 07:39:46.783032;OK;
SENTINELA-E-WCA-OUHT;71311;17147236;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.530;World Cup A;2026-07-21 07:39:46.785273;OK;
SENTINELA-E-WCA-OUHT;71312;17147243;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.560;World Cup A;2026-07-21 07:39:48.391482;OK;
SENTINELA-E-WCA-OUHT;71318;17147342;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.920;World Cup A;2026-07-21 07:48:14.055866;OK;
SENTINELA-E-WCA-OUHT;71320;17147361;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.090;World Cup A;2026-07-21 07:48:14.090308;OK;
SENTINELA-E-WCA-OUHT;71325;17147258;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.910;World Cup A;2026-07-21 07:51:11.467702;OK;
SENTINELA-E-WCA-OUHT;71327;17147214;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.970;World Cup A;2026-07-21 07:51:11.486548;OK;
SENTINELA-E-WCA-OUHT;71331;17147253;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.620;World Cup A;2026-07-21 08:03:26.603991;OK;
SENTINELA-E-WCA-OUHT;71332;17147234;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.700;World Cup A;2026-07-21 08:03:26.607797;OK;
SENTINELA-E-WCA-OUHT;71338;17148903;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.760;FC26 World Cup A;2026-07-21 08:04:26.500820;OK;
SENTINELA-E-WCA-OUHT;71339;17148903;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.880;FC26 World Cup A;2026-07-21 08:04:26.501401;OK;
SENTINELA-E-WCA-OUHT;71359;17147160;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.540;World Cup A;2026-07-21 08:42:06.363302;OK;
SENTINELA-E-WCA-OUHT;71362;17147208;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.950;World Cup A;2026-07-21 08:42:06.420338;OK;
SENTINELA-E-WCA-OUHT;71371;17147154;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.080;World Cup A;2026-07-21 08:52:47.363702;OK;
SENTINELA-E-WCA-OUHT;71377;17147161;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.520;World Cup A;2026-07-21 08:54:18.536123;OK;
SENTINELA-E-WCA-OUHT;71383;17147179;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.710;World Cup A;2026-07-21 09:05:24.231032;OK;
SENTINELA-E-WCA-OUHT;71384;17147242;1ª tempo - Total de gols;68;1.50;Menos de 1.5;1.940;World Cup A;2026-07-21 09:05:24.282426;OK;
SENTINELA-E-WCA-OUHT;71388;17147162;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.780;World Cup A;2026-07-21 09:16:14.412753;OK;
SENTINELA-E-WCA-OUHT;71389;17147162;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.820;World Cup A;2026-07-21 09:16:14.414063;OK;
SENTINELA-E-WCA-OUHT;71406;17147148;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.960;World Cup A;2026-07-21 09:28:39.791358;OK;
SENTINELA-E-WCA-OUHT;71405;17147148;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.660;World Cup A;2026-07-21 09:28:39.791872;OK;
SENTINELA-E-WCA-OUHT;71410;17147172;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.470;World Cup A;2026-07-21 09:30:25.031319;OK;
SENTINELA-E-WCA-OUHT;71411;17147172;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.320;World Cup A;2026-07-21 09:30:25.031629;OK;
SENTINELA-E-WCA-OUHT;71413;17147183;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.820;World Cup A;2026-07-21 09:40:34.984229;OK;
SENTINELA-E-WCA-OUHT;71415;17147165;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.230;World Cup A;2026-07-21 09:40:35.057262;OK;
SENTINELA-E-WCA-OUHT;71421;17147196;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.170;World Cup A;2026-07-21 09:53:41.737049;OK;
SENTINELA-E-WCA-OUHT;71422;17147170;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.590;World Cup A;2026-07-21 09:53:41.741592;OK;
SENTINELA-E-WCA-OUHT;71433;17147200;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.510;World Cup A;2026-07-21 10:05:14.433479;OK;
SENTINELA-E-WCA-OUHT;71436;17147205;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.550;World Cup A;2026-07-21 10:05:18.215916;OK;
SENTINELA-E-WCA-OUHT;71440;17147166;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.820;World Cup A;2026-07-21 10:16:13.164949;OK;
SENTINELA-E-WCA-OUHT;71442;17147176;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.790;World Cup A;2026-07-21 10:16:13.212810;OK;
SENTINELA-E-WCA-OUHT;71443;17147176;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.810;World Cup A;2026-07-21 10:16:13.213567;OK;
SENTINELA-E-WCA-OUHT;71449;17152203;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.160;World Cup A;2026-07-21 10:26:45.705736;OK;
SENTINELA-E-WCA-OUHT;71451;17152195;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.070;World Cup A;2026-07-21 10:26:52.596033;OK;
SENTINELA-E-WCA-OUHT;71455;17147159;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.480;World Cup A;2026-07-21 10:30:06.699981;OK;
SENTINELA-E-WCA-OUHT;71456;17147175;1ª tempo - Total de gols;68;4.50;Mais de 4.5;1.670;World Cup A;2026-07-21 10:30:06.865094;OK;
SENTINELA-E-WCA-OUHT;71469;17152197;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.500;World Cup A;2026-07-21 10:38:18.603095;OK;
SENTINELA-E-WCA-OUHT;71471;17152200;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.100;World Cup A;2026-07-21 10:38:58.254478;OK;
SENTINELA-E-WCA-OUHT;71477;17152208;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.840;World Cup A;2026-07-21 10:50:56.713176;OK;
SENTINELA-E-WCA-OUHT;71480;17152210;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.690;World Cup A;2026-07-21 10:50:56.780415;OK;
SENTINELA-E-WCA-OUHT;71483;17152201;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.030;World Cup A;2026-07-21 11:01:31.371886;OK;
SENTINELA-E-WCA-OUHT;71485;17152198;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.980;World Cup A;2026-07-21 11:01:31.525120;OK;
SENTINELA-E-WCA-OUHT;71495;17152207;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.590;World Cup A;2026-07-21 11:13:29.020347;OK;
SENTINELA-E-WCA-OUHT;71497;17152196;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.610;World Cup A;2026-07-21 11:13:29.031834;OK;
SENTINELA-E-WCA-OUHT;71507;17152199;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.590;World Cup A;2026-07-21 11:25:28.675550;OK;
SENTINELA-E-WCA-OUHT;71508;17152211;1ª tempo - Total de gols;68;4.50;Mais de 4.5;2.310;World Cup A;2026-07-21 11:25:32.846694;OK;
SENTINELA-E-WCA-OUHT;71512;17152202;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.990;World Cup A;2026-07-21 11:38:10.234725;OK;
SENTINELA-E-WCA-OUHT;71516;17152230;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.640;World Cup A;2026-07-21 11:38:49.652128;OK;
SENTINELA-E-WCA-OUHT;71518;17152209;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.830;World Cup A;2026-07-21 11:49:24.534105;OK;
SENTINELA-E-WCA-OUHT;71521;17152217;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.000;World Cup A;2026-07-21 11:49:24.710420;OK;
SENTINELA-E-WCA-OUHT;71534;17152204;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.600;World Cup A;2026-07-21 12:01:26.442644;OK;
SENTINELA-E-WCA-OUHT;71537;17152206;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.950;World Cup A;2026-07-21 12:01:26.691043;OK;
SENTINELA-E-WCA-OUHT;71541;17152205;1ª tempo - Total de gols;68;5.50;Mais de 5.5;2.100;World Cup A;2026-07-21 12:14:14.591981;OK;
SENTINELA-E-WCA-OUHT;71543;17152238;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.880;World Cup A;2026-07-21 12:14:14.640849;OK;
SENTINELA-E-WCA-OUHT;71544;17152238;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.730;World Cup A;2026-07-21 12:14:14.667145;OK;
SENTINELA-E-WCA-OUHT;71547;17152328;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.770;World Cup A;2026-07-21 12:20:48.332001;OK;
SENTINELA-E-WCA-OUHT;71550;17152349;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.280;World Cup A;2026-07-21 12:20:59.003362;OK;
SENTINELA-E-WCA-OUHT;71565;17152471;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.180;World Cup A;2026-07-21 12:33:09.269405;OK;
SENTINELA-E-WCA-OUHT;71569;17152362;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.560;World Cup A;2026-07-21 12:33:09.551678;OK;
SENTINELA-E-WCA-OUHT;71574;17152386;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.870;World Cup A;2026-07-21 12:44:51.889298;OK;
SENTINELA-E-WCA-OUHT;71575;17152379;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.490;World Cup A;2026-07-21 12:44:51.893277;OK;
SENTINELA-E-WCA-OUHT;71576;17152379;1ª tempo - Total de gols;68;1.50;Menos de 1.5;2.260;World Cup A;2026-07-21 12:44:51.893781;OK;
SENTINELA-E-WCA-OUHT;71582;17151998;1ª tempo - Total de gols;68;1.50;Menos de 1.5;2.070;World Cup A;2026-07-21 12:51:11.953181;OK;
SENTINELA-E-WCA-OUHT;71586;17152002;1ª tempo - Total de gols;68;4.50;Menos de 4.5;1.480;World Cup A;2026-07-21 12:51:12.029916;OK;
SENTINELA-E-WCA-OUHT;71588;17152346;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.570;World Cup A;2026-07-21 12:56:08.216620;OK;
SENTINELA-E-WCA-OUHT;71590;17152375;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.790;World Cup A;2026-07-21 12:56:08.266156;OK;
SENTINELA-E-WCA-OUHT;71596;17151992;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.740;World Cup A;2026-07-21 13:02:31.243840;OK;
SENTINELA-E-WCA-OUHT;71599;17152000;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.770;World Cup A;2026-07-21 13:02:31.316906;OK;
SENTINELA-E-WCA-OUHT;71612;17152384;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.600;World Cup A;2026-07-21 13:08:37.008215;OK;
SENTINELA-E-WCA-OUHT;71613;17152384;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.060;World Cup A;2026-07-21 13:08:37.010232;OK;
SENTINELA-E-WCA-OUHT;71617;17152350;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.600;World Cup A;2026-07-21 13:08:40.173054;OK;
SENTINELA-E-WCA-OUHT;71618;17152350;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.060;World Cup A;2026-07-21 13:08:40.173406;OK;
SENTINELA-E-WCA-OUHT;71623;17152015;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.760;World Cup A;2026-07-21 13:14:35.704422;OK;
SENTINELA-E-WCA-OUHT;71624;17152003;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.740;World Cup A;2026-07-21 13:14:35.714594;OK;
SENTINELA-E-WCA-OUHT;71630;17152334;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.540;World Cup A;2026-07-21 13:20:25.107580;OK;
SENTINELA-E-WCA-OUHT;71632;17152368;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.930;World Cup A;2026-07-21 13:20:25.143120;OK;
SENTINELA-E-WCA-OUHT;71638;17151999;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.640;World Cup A;2026-07-21 13:26:15.483755;OK;
SENTINELA-E-WCA-OUHT;71641;17151991;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.530;World Cup A;2026-07-21 13:26:15.484720;OK;
SENTINELA-E-WCA-OUHT;71646;17152366;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.370;World Cup A;2026-07-21 13:33:27.537562;OK;
SENTINELA-E-WCA-OUHT;71647;17152356;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.050;World Cup A;2026-07-21 13:33:27.606505;OK;
SENTINELA-E-WCA-OUHT;71651;17152005;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.980;World Cup A;2026-07-21 13:38:52.250373;OK;
SENTINELA-E-WCA-OUHT;71654;17151996;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.530;World Cup A;2026-07-21 13:38:52.446168;OK;
SENTINELA-E-WCA-OUHT;71666;17152354;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.880;World Cup A;2026-07-21 13:44:35.583705;OK;
SENTINELA-E-WCA-OUHT;71665;17152469;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.290;World Cup A;2026-07-21 13:44:35.588047;OK;
SENTINELA-E-WCA-OUHT;71671;17151995;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.580;World Cup A;2026-07-21 13:50:13.862946;OK;
SENTINELA-E-WCA-OUHT;71672;17151994;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.560;World Cup A;2026-07-21 13:50:13.900492;OK;
SENTINELA-E-WCA-OUHT;71681;17152369;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.730;World Cup A;2026-07-21 13:56:09.763609;OK;
SENTINELA-E-WCA-OUHT;71683;17152351;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.600;World Cup A;2026-07-21 13:56:09.784230;OK;
SENTINELA-E-WCA-OUHT;71682;17152351;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.050;World Cup A;2026-07-21 13:56:09.784760;OK;
SENTINELA-E-WCA-OUHT;71689;17151993;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.350;World Cup A;2026-07-21 14:03:07.722592;OK;
SENTINELA-E-WCA-OUHT;71690;17151993;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.460;World Cup A;2026-07-21 14:03:07.727660;OK;
SENTINELA-E-WCA-OUHT;71692;17152006;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.560;World Cup A;2026-07-21 14:03:54.649035;OK;
SENTINELA-E-WCA-OUHT;71693;17152006;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.120;World Cup A;2026-07-21 14:03:54.649811;OK;
SENTINELA-E-WCA-OUHT;71695;17152473;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.190;World Cup A;2026-07-21 14:08:27.882734;OK;
SENTINELA-E-WCA-OUHT;71699;17152382;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.020;World Cup A;2026-07-21 14:08:27.926116;OK;
SENTINELA-E-WCA-OUHT;71703;17152009;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.930;World Cup A;2026-07-21 14:14:52.110262;OK;
SENTINELA-E-WCA-OUHT;71707;17152004;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.670;World Cup A;2026-07-21 14:14:52.119074;OK;
SENTINELA-E-WCA-OUHT;71706;17152004;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.950;World Cup A;2026-07-21 14:14:52.144329;OK;
SENTINELA-E-WCA-OUHT;71713;17152017;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.570;World Cup A;2026-07-21 14:26:09.094422;OK;
SENTINELA-E-WCA-OUHT;71715;17152010;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.920;World Cup A;2026-07-21 14:26:09.315160;OK;
SENTINELA-E-WCA-OUHT;71726;17152001;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.600;World Cup A;2026-07-21 14:38:28.908266;OK;
SENTINELA-E-WCA-OUHT;71728;17152013;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.500;World Cup A;2026-07-21 14:38:28.955643;OK;
SENTINELA-E-WCA-OUHT;71729;17152013;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.250;World Cup A;2026-07-21 14:38:28.957871;OK;
SENTINELA-E-WCA-OUHT;71735;17152242;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.080;World Cup A;2026-07-21 14:55:48.713267;OK;
SENTINELA-E-WCA-OUHT;71736;17152242;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.590;World Cup A;2026-07-21 14:55:48.714138;OK;
SENTINELA-E-WCA-OUHT;71737;17152275;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.480;World Cup A;2026-07-21 14:55:48.744541;OK;
SENTINELA-E-WCA-OUHT;71755;17152272;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.230;World Cup A;2026-07-21 15:07:44.243498;OK;
SENTINELA-E-WCA-OUHT;71756;17152235;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.980;World Cup A;2026-07-21 15:07:44.402036;OK;
SENTINELA-E-WCA-OUHT;71757;17152235;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.650;World Cup A;2026-07-21 15:07:44.402600;OK;
SENTINELA-E-WCA-OUHT;71764;17152259;1ª tempo - Total de gols;68;4.50;Mais de 4.5;1.970;World Cup A;2026-07-21 15:20:48.327360;OK;
SENTINELA-E-WCA-OUHT;71765;17152220;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.940;World Cup A;2026-07-21 15:20:48.391695;OK;
SENTINELA-E-WCA-OUHT;71773;17152273;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.780;World Cup A;2026-07-21 15:32:40.809079;OK;
SENTINELA-E-WCA-OUHT;71775;17152298;1ª tempo - Total de gols;68;1.50;Menos de 1.5;2.470;World Cup A;2026-07-21 15:32:40.858365;OK;
SENTINELA-E-WCA-OUHT;71791;17152307;1ª tempo - Total de gols;68;4.50;Mais de 4.5;1.970;World Cup A;2026-07-21 15:44:10.096027;OK;
SENTINELA-E-WCA-OUHT;71792;17152222;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.510;World Cup A;2026-07-21 15:44:10.107085;OK;
SENTINELA-E-WCA-OUHT;71797;17152215;1ª tempo - Total de gols;68;4.50;Mais de 4.5;2.310;World Cup A;2026-07-21 15:55:53.905879;OK;
SENTINELA-E-WCA-OUHT;71798;17152244;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.840;World Cup A;2026-07-21 15:55:54.284814;OK;
SENTINELA-E-WCA-OUHT;71809;17152251;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.610;World Cup A;2026-07-21 16:07:47.977098;OK;
SENTINELA-E-WCA-OUHT;71810;17152257;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.570;World Cup A;2026-07-21 16:07:48.010549;OK;
SENTINELA-E-WCA-OUHT;71825;17152278;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.890;World Cup A;2026-07-21 16:19:26.519842;OK;
SENTINELA-E-WCA-OUHT;71827;17152267;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.530;World Cup A;2026-07-21 16:31:37.502732;OK;
SENTINELA-E-WCA-OUHT;71828;17152231;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.770;World Cup A;2026-07-21 16:31:37.724196;OK;
SENTINELA-E-WCA-OUHT;71838;17152292;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.590;World Cup A;2026-07-21 16:43:20.721023;OK;
SENTINELA-E-WCA-OUHT;71841;17152250;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.660;World Cup A;2026-07-21 16:43:20.814607;OK;
SENTINELA-E-WCA-OUHT;71861;17152318;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.790;World Cup A;2026-07-21 16:56:43.873908;OK;
SENTINELA-E-WCA-OUHT;71862;17152248;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.660;World Cup A;2026-07-21 16:56:43.891457;OK;
SENTINELA-E-WCA-OUHT;71870;17152240;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.560;World Cup A;2026-07-21 17:07:54.484762;OK;
SENTINELA-E-WCA-OUHT;71878;17152293;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.900;World Cup A;2026-07-21 17:19:24.697721;OK;
SENTINELA-E-WCA-OUHT;71879;17152312;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.450;World Cup A;2026-07-21 17:19:24.713099;OK;
SENTINELA-E-WCA-OUHT;71888;17152281;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.080;World Cup A;2026-07-21 17:31:12.375483;OK;
SENTINELA-E-WCA-OUHT;71891;17152223;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.630;World Cup A;2026-07-21 17:31:12.532080;OK;
SENTINELA-E-WCA-OUHT;71898;17152219;1ª tempo - Total de gols;68;1.50;Menos de 1.5;2.160;World Cup A;2026-07-21 17:43:57.626239;OK;
SENTINELA-E-WCA-OUHT;71902;17152255;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.550;World Cup A;2026-07-21 17:45:55.181529;OK;
SENTINELA-E-WCA-OUHT;71903;17152255;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.150;World Cup A;2026-07-21 17:45:55.181756;OK;
SENTINELA-E-WCA-OUHT;71906;17152247;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.770;World Cup A;2026-07-21 17:55:30.521106;OK;
SENTINELA-E-WCA-OUHT;71908;17152301;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.620;World Cup A;2026-07-21 17:55:30.542003;OK;
SENTINELA-E-WCA-OUHT;71931;17152289;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.710;World Cup A;2026-07-21 18:07:08.348625;OK;
SENTINELA-E-WCA-OUHT;71933;17152288;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.340;World Cup A;2026-07-21 18:07:08.384822;OK;
SENTINELA-E-WCA-OUHT;71941;17152254;1ª tempo - Total de gols;68;1.50;Menos de 1.5;2.300;World Cup A;2026-07-21 18:19:11.173290;OK;
