Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Janela 1,Winrate 1,Janela 2,Winrate 2,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Pakapaka x Lucashin,Pakapaka,PHI 76ers,Lucashin,SAC Kings,16/07/2026,15:27:36,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,66-59,Green,0.833,12243958
,B-EBASKBAT4X5,veljouni x Pakapaka,veljouni,MIA Heat,Pakapaka,PHI 76ers,16/07/2026,16:48:12,Handicap,MIA Heat (veljouni) (+1.5),1.5,,,,,1.833,None-None,62-68,Red,-1.0,12244316
,B-EBASKBAT4X5,Dzojo x Bazuka,Dzojo,PHX Suns,Bazuka,MIN Timberwolves,16/07/2026,16:48:12,Handicap,MIN Timberwolves (Bazuka) (+7.5),7.5,,,,,1.833,None-None,76-64,Red,-1.0,12244317
,B-EBASKBAT4X5,Lucashin x veljouni,Lucashin,SAC Kings,veljouni,MIA Heat,16/07/2026,16:48:12,Handicap,SAC Kings (Lucashin) (+1.5),1.5,,,,,1.833,None-None,59-55,Green,0.833,12244320
,B-EBASKBAT4X5,Pakapaka x Dzojo,Pakapaka,PHI 76ers,Dzojo,PHX Suns,16/07/2026,16:48:12,Handicap,PHI 76ers (Pakapaka) (+2.5),2.5,,,,,1.833,None-None,79-73,Green,0.833,12244318
,B-EBASKBAT4X5,Pakapaka x Bazuka,Pakapaka,PHI 76ers,Bazuka,MIN Timberwolves,16/07/2026,18:54:42,Handicap,MIN Timberwolves (Bazuka) (+2.5),2.5,,,,,1.833,None-None,57-52,Red,-1.0,12244905
,B-EBASKBAT4X5,Lucashin x Dzojo,Lucashin,SAC Kings,Dzojo,PHX Suns,16/07/2026,18:54:42,Handicap,PHX Suns (Dzojo) (+5.5),5.5,,,,,1.833,None-None,77-73,Green,0.833,12244906
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,16/07/2026,19:28:17,Handicap,MIN Timberwolves (Bazuka) (+9.5),9.5,,,,,1.833,None-None,62-59,Green,0.833,12245395
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,16/07/2026,19:27:23,Handicap,MIA Heat (veljouni) (+1.5),1.5,,,,,1.833,None-None,66-65,Green,0.833,12245396
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,17/07/2026,04:19:18,Handicap,ORL Magic (panteraxball) (+3.5),3.5,,,,,1.833,None-None,66-103,Red,-1.0,12250871
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,17/07/2026,05:14:33,Handicap,POR T Blazers (faLcOn) (+4.5),4.5,,,,,1.833,0-0,64-67,Green,0.833,12252095
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:14:38,Handicap,SAC Kings (The_Professor) (+2.5),2.5,,,,,1.833,0-0,82-74,Green,0.833,12252096
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,05:49:11,Handicap,ORL Magic (panteraxball) (+1.5),1.5,,,,,1.833,0-0,74-78,Red,-1.0,12252138
,B-EBASKBAT4X5,CHIEFKEEF x faLcOn,CHIEFKEEF,CHI Bulls,faLcOn,POR T Blazers,17/07/2026,05:39:13,Handicap,POR T Blazers (faLcOn) (+12.5),12.5,,,,,1.833,None-None,80-62,Red,-1.0,12252137
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,17/07/2026,06:24:36,Handicap,POR T Blazers (faLcOn) (+9.5),9.5,,,,,1.833,0-0,66-76,Red,-1.0,12252233
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:24:14,Handicap,MIA Heat (lucker) (+6.5),6.5,,,,,1.833,0-0,78-73,Green,0.833,12252232
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,06:59:25,Handicap,MIA Heat (lucker) (+3.5),3.5,,,,,1.833,0-0,76-74,Green,0.833,12252306
,B-EBASKBAT4X5,CHIEFKEEF x panteraxball,CHIEFKEEF,CHI Bulls,panteraxball,ORL Magic,17/07/2026,06:59:53,Handicap,ORL Magic (panteraxball) (+5.5),5.5,,,,,1.833,None-None,66-74,Green,0.833,12252344
,B-EBASKBAT4X5,The_Professor x panteraxball,The_Professor,SAC Kings,panteraxball,ORL Magic,17/07/2026,06:59:53,Handicap,ORL Magic (panteraxball) (+9.5),9.5,,,,,1.833,None-None,58-68,Green,0.833,12252345
,B-EBASKBAT4X5,CHIEFKEEF x The_Professor,CHIEFKEEF,CHI Bulls,The_Professor,SAC Kings,17/07/2026,08:25:08,Handicap,SAC Kings (The_Professor) (+2.5),2.5,,,,,1.833,0-0,68-85,Green,0.833,12252410
,B-EBASKBAT4X5,panteraxball x faLcOn,panteraxball,ORL Magic,faLcOn,POR T Blazers,17/07/2026,07:43:34,Handicap,POR T Blazers (faLcOn) (+4.5),4.5,,,,,1.833,None-None,66-67,Green,0.833,12252408
,B-EBASKBAT4X5,lucker x panteraxball,lucker,MIA Heat,panteraxball,ORL Magic,17/07/2026,07:43:34,Handicap,ORL Magic (panteraxball) (+2.5),2.5,,,,,1.833,None-None,70-75,Green,0.833,12252412
,B-EBASKBAT4X5,faLcOn x CHIEFKEEF,faLcOn,POR T Blazers,CHIEFKEEF,CHI Bulls,17/07/2026,07:43:34,Handicap,POR T Blazers (faLcOn) (+13.5),13.5,,,,,1.833,None-None,62-81,Red,-1.0,12252411
,B-EBASKBAT4X5,CHIEFKEEF x lucker,CHIEFKEEF,CHI Bulls,lucker,MIA Heat,17/07/2026,08:53:19,Handicap,MIA Heat (lucker) (+4.5),4.5,,,,,1.833,None-None,70-63,Red,-1.0,12252728
,B-EBASKBAT4X5,The_Professor x faLcOn,The_Professor,SAC Kings,faLcOn,POR T Blazers,17/07/2026,08:53:19,Handicap,POR T Blazers (faLcOn) (+6.5),6.5,,,,,1.833,None-None,78-71,Red,-1.0,12252745
,B-EBASKBAT4X5,panteraxball x CHIEFKEEF,panteraxball,ORL Magic,CHIEFKEEF,CHI Bulls,17/07/2026,08:53:19,Handicap,ORL Magic (panteraxball) (+4.5),4.5,,,,,1.833,None-None,64-68,Green,0.833,12252747
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,17/07/2026,08:53:19,Handicap,MIA Heat (lucker) (+3.5),3.5,,,,,1.833,None-None,64-62,Green,0.833,12252746
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,17/07/2026,10:19:09,Handicap,ORL Magic (panteraxball) (+5.5),5.5,,,,,1.833,None-None,67-59,Green,0.833,12253228
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,17/07/2026,10:20:18,Handicap,POR T Blazers (faLcOn) (+3.5),3.5,,,,,1.833,None-None,57-64,Red,-1.0,12253236
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,10:19:09,Handicap,CHI Bulls (CHIEFKEEF) (+1.5),1.5,,,,,1.833,None-None,77-67,Red,-1.0,12253237
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,17/07/2026,12:43:23,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,,,,,1.833,None-None,68-58,Green,0.833,12253900
,B-EBASKBAT4X5,Jovke x Dzojo,Jovke,POR T Blazers,Dzojo,PHX Suns,17/07/2026,12:43:23,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,76-77,Green,0.833,12253901
,B-EBASKBAT4X5,veljouni x Koja,veljouni,MIA Heat,Koja,NO Pelicans,17/07/2026,12:43:23,Handicap,MIA Heat (veljouni) (+2.5),2.5,,,,,1.833,None-None,61-62,Green,0.833,12253903
,B-EBASKBAT4X5,Dzojo x Bazuka,Dzojo,PHX Suns,Bazuka,MIN Timberwolves,17/07/2026,12:43:23,Handicap,MIN Timberwolves (Bazuka) (+7.5),7.5,,,,,1.833,None-None,58-69,Green,0.833,12253902
,B-EBASKBAT4X5,Koja x Dzojo,Koja,NO Pelicans,Dzojo,PHX Suns,17/07/2026,12:52:22,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,68-69,Green,0.833,12253932
,B-EBASKBAT4X5,Bazuka x Jovke,Bazuka,MIN Timberwolves,Jovke,POR T Blazers,17/07/2026,12:52:22,Handicap,MIN Timberwolves (Bazuka) (+7.5),7.5,,,,,1.833,None-None,78-75,Green,0.833,12253933
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,17/07/2026,13:44:50,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,69-54,Red,-1.0,12253997
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,17/07/2026,13:44:50,Handicap,MIA Heat (veljouni) (+3.5),3.5,,,,,1.833,None-None,70-61,Red,-1.0,12253998
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,17/07/2026,14:54:16,Handicap,MIN Timberwolves (Bazuka) (+3.5),3.5,,,,,1.833,None-None,48-76,Green,0.833,12254409
,B-EBASKBAT4X5,veljouni x Bazuka,veljouni,MIA Heat,Bazuka,MIN Timberwolves,17/07/2026,14:54:16,Handicap,MIN Timberwolves (Bazuka) (+2.5),2.5,,,,,1.833,None-None,65-68,Green,0.833,12254440
,B-EBASKBAT4X5,Dzojo x Jovke,Dzojo,PHX Suns,Jovke,POR T Blazers,17/07/2026,14:54:16,Handicap,POR T Blazers (Jovke) (+1.5),1.5,,,,,1.833,None-None,79-65,Red,-1.0,12254441
,B-EBASKBAT4X5,Koja x veljouni,Koja,NO Pelicans,veljouni,MIA Heat,17/07/2026,15:23:26,Handicap,MIA Heat (veljouni) (+1.5),1.5,,,,,1.833,None-None,59-64,Green,0.833,12254478
,B-EBASKBAT4X5,Bazuka x Dzojo,Bazuka,MIN Timberwolves,Dzojo,PHX Suns,17/07/2026,15:23:26,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,,,,,1.833,None-None,73-63,Green,0.833,12254460
,B-EBASKBAT4X5,Dzojo x Koja,Dzojo,PHX Suns,Koja,NO Pelicans,17/07/2026,15:43:12,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,71-68,Green,0.833,12254614
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,17/07/2026,16:11:19,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,,,,,1.833,None-None,59-53,Green,0.833,12254638
,B-EBASKBAT4X5,Koja x Jovke,Koja,NO Pelicans,Jovke,POR T Blazers,17/07/2026,16:46:58,Handicap,NO Pelicans (Koja) (+6.5),6.5,,,,,1.833,None-None,82-81,Green,0.833,12254717
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,17/07/2026,16:46:58,Handicap,MIA Heat (veljouni) (+4.5),4.5,,,,,1.833,None-None,75-77,Green,0.833,12254734
,B-EBASKBAT4X5,Bazuka x Koja,Bazuka,MIN Timberwolves,Koja,NO Pelicans,17/07/2026,16:46:58,Handicap,MIN Timberwolves (Bazuka) (+1.5),1.5,,,,,1.833,None-None,58-68,Red,-1.0,12254735
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,17/07/2026,17:48:02,Handicap,MIN Timberwolves (Bazuka) (+1.5),1.5,,,,,1.833,None-None,65-68,Red,-1.0,12255131
,B-EBASKBAT4X5,Jovke x Dzojo,Jovke,POR T Blazers,Dzojo,PHX Suns,17/07/2026,17:48:02,Handicap,POR T Blazers (Jovke) (+2.5),2.5,,,,,1.833,None-None,78-80,Green,0.833,12255132
,B-EBASKBAT4X5,Dzojo x Bazuka,Dzojo,PHX Suns,Bazuka,MIN Timberwolves,17/07/2026,18:57:06,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,,,,,1.833,None-None,86-52,Red,-1.0,12255281
,B-EBASKBAT4X5,veljouni x Koja,veljouni,MIA Heat,Koja,NO Pelicans,17/07/2026,17:48:02,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,69-61,Red,-1.0,12255133
,B-EBASKBAT4X5,Barmaley x Lalkoff,Barmaley,MIN Timberwolves,Lalkoff,DET Pistons,18/07/2026,04:19:23,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,,,,,1.833,None-None,89-42,Red,-1.0,12257865
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,18/07/2026,04:19:23,Handicap,OKC Thunder (yangrainmaker) (+11.5),11.5,,,,,1.833,None-None,72-48,Red,-1.0,12257866
,B-EBASKBAT4X5,yangrainmaker x Barmaley,yangrainmaker,OKC Thunder,Barmaley,MIN Timberwolves,18/07/2026,05:10:09,Handicap,OKC Thunder (yangrainmaker) (+9.5),9.5,,,,,1.833,None-None,60-83,Red,-1.0,12257976
,B-EBASKBAT4X5,Lalkoff x panteraxball,Lalkoff,DET Pistons,panteraxball,ORL Magic,18/07/2026,05:10:09,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,60-57,Green,0.833,12257977
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,18/07/2026,05:45:01,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,,,,,1.833,None-None,58-72,Green,0.833,12258108
,B-EBASKBAT4X5,Barmaley x The_Professor,Barmaley,MIN Timberwolves,The_Professor,SAC Kings,18/07/2026,05:49:31,Handicap,MIN Timberwolves (Barmaley) (+1.5),1.5,,,,,1.833,0-0,84-82,Green,0.833,12258115
,B-EBASKBAT4X5,The_Professor x panteraxball,The_Professor,SAC Kings,panteraxball,ORL Magic,18/07/2026,06:24:08,Handicap,ORL Magic (panteraxball) (+6.5),6.5,,,,,1.833,0-0,77-66,Red,-1.0,12258211
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,18/07/2026,06:24:39,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,0-0,54-64,Red,-1.0,12258214
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,18/07/2026,06:51:31,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,,,,,1.833,None-None,59-73,Red,-1.0,12258289
,B-EBASKBAT4X5,panteraxball x Barmaley,panteraxball,ORL Magic,Barmaley,MIN Timberwolves,18/07/2026,06:51:31,Handicap,MIN Timberwolves (Barmaley) (+2.5),2.5,,,,,1.833,None-None,93-65,Red,-1.0,12258314
,B-EBASKBAT4X5,yangrainmaker x The_Professor,yangrainmaker,OKC Thunder,The_Professor,SAC Kings,18/07/2026,07:49:38,Handicap,OKC Thunder (yangrainmaker) (+12.5),12.5,,,,,1.833,0-0,64-95,Red,-1.0,12258363
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,18/07/2026,07:50:05,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,,,,,1.833,0-0,69-86,Red,-1.0,12258362
,B-EBASKBAT4X5,Barmaley x yangrainmaker,Barmaley,MIN Timberwolves,yangrainmaker,OKC Thunder,18/07/2026,08:24:41,Handicap,OKC Thunder (yangrainmaker) (+12.5),12.5,,,,,1.833,0-0,63-67,Green,0.833,12258364
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,18/07/2026,08:25:09,Handicap,DET Pistons (Lalkoff) (+2.5),2.5,,,,,1.833,0-0,69-71,Green,0.833,12258381
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,18/07/2026,08:55:59,Handicap,MIN Timberwolves (Barmaley) (+1.5),1.5,,,,,1.833,None-None,64-77,Green,0.833,12258453
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,18/07/2026,08:14:47,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,,,,,1.833,None-None,77-57,Green,0.833,12258442
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,18/07/2026,08:55:59,Handicap,ORL Magic (panteraxball) (+6.5),6.5,,,,,1.833,None-None,58-101,Red,-1.0,12258470
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,18/07/2026,08:55:59,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,62-61,Green,0.833,12258461
,B-EBASKBAT4X5,The_Professor x Lalkoff,The_Professor,SAC Kings,Lalkoff,DET Pistons,18/07/2026,09:28:38,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,,,,,1.833,None-None,71-57,Red,-1.0,12258891
,B-EBASKBAT4X5,Barmaley x panteraxball,Barmaley,MIN Timberwolves,panteraxball,ORL Magic,18/07/2026,09:28:38,Handicap,MIN Timberwolves (Barmaley) (+3.5),3.5,,,,,1.833,None-None,91-72,Green,0.833,12258892
,B-EBASKBAT4X5,Barmaley x Lalkoff,Barmaley,MIN Timberwolves,Lalkoff,DET Pistons,18/07/2026,10:55:03,Handicap,DET Pistons (Lalkoff) (+12.5),12.5,,,,,1.833,None-None,96-70,Red,-1.0,12259134
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,18/07/2026,10:55:03,Handicap,OKC Thunder (yangrainmaker) (+13.5),13.5,,,,,1.833,None-None,75-72,Green,0.833,12259135
,B-EBASKBAT4X5,yangrainmaker x Barmaley,yangrainmaker,OKC Thunder,Barmaley,MIN Timberwolves,18/07/2026,10:55:03,Handicap,OKC Thunder (yangrainmaker) (+9.5),9.5,,,,,1.833,None-None,70-89,Red,-1.0,12259141
,B-EBASKBAT4X5,Lalkoff x panteraxball,Lalkoff,DET Pistons,panteraxball,ORL Magic,18/07/2026,10:55:03,Handicap,DET Pistons (Lalkoff) (+1.5),1.5,,,,,1.833,None-None,66-74,Red,-1.0,12259143
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,18/07/2026,12:09:33,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,,,,,1.833,None-None,58-63,Green,0.833,12259400
,B-EBASKBAT4X5,Jovke x Pakapaka,Jovke,POR T Blazers,Pakapaka,PHI 76ers,18/07/2026,12:09:33,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,75-73,Green,0.833,12259401
,B-EBASKBAT4X5,Bazuka x Dzojo,Bazuka,MIN Timberwolves,Dzojo,PHX Suns,18/07/2026,12:17:08,Handicap,MIN Timberwolves (Bazuka) (+7.5),7.5,,,,,1.833,None-None,50-72,Red,-1.0,12259420
,B-EBASKBAT4X5,Pakapaka x Koja,Pakapaka,PHI 76ers,Koja,NO Pelicans,18/07/2026,12:17:08,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,67-55,Red,-1.0,12259419
,B-EBASKBAT4X5,Koja x Jovke,Koja,NO Pelicans,Jovke,POR T Blazers,18/07/2026,12:17:08,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,59-69,Red,-1.0,12259422
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,18/07/2026,12:17:08,Handicap,PHX Suns (Dzojo) (+2.5),2.5,,,,,1.833,None-None,84-81,Green,0.833,12259421
,B-EBASKBAT4X5,Jovke x Dzojo,Jovke,POR T Blazers,Dzojo,PHX Suns,18/07/2026,13:38:08,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,79-72,Red,-1.0,12260054
,B-EBASKBAT4X5,Pakapaka x Bazuka,Pakapaka,PHI 76ers,Bazuka,MIN Timberwolves,18/07/2026,13:38:08,Handicap,MIN Timberwolves (Bazuka) (+2.5),2.5,,,,,1.833,None-None,63-43,Red,-1.0,12260055
,B-EBASKBAT4X5,Bazuka x Jovke,Bazuka,MIN Timberwolves,Jovke,POR T Blazers,18/07/2026,13:38:08,Handicap,MIN Timberwolves (Bazuka) (+13.5),13.5,,,,,1.833,None-None,61-78,Red,-1.0,12260064
,B-EBASKBAT4X5,Dzojo x Koja,Dzojo,PHX Suns,Koja,NO Pelicans,18/07/2026,13:38:08,Handicap,NO Pelicans (Koja) (+7.5),7.5,,,,,1.833,None-None,72-68,Green,0.833,12260065
,B-EBASKBAT4X5,Bazuka x Koja,Bazuka,MIN Timberwolves,Koja,NO Pelicans,18/07/2026,15:26:05,Handicap,MIN Timberwolves (Bazuka) (+3.5),3.5,,,,,1.833,None-None,57-47,Green,0.833,12260918
,B-EBASKBAT4X5,Pakapaka x Jovke,Pakapaka,PHI 76ers,Jovke,POR T Blazers,18/07/2026,15:27:35,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,60-65,Red,-1.0,12260919
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,18/07/2026,15:27:35,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,41-51,Red,-1.0,12260914
,B-EBASKBAT4X5,Dzojo x Bazuka,Dzojo,PHX Suns,Bazuka,MIN Timberwolves,18/07/2026,15:27:35,Handicap,MIN Timberwolves (Bazuka) (+8.5),8.5,,,,,1.833,None-None,69-55,Red,-1.0,12260915
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,18/07/2026,16:15:14,Handicap,NO Pelicans (Koja) (+6.5),6.5,,,,,1.833,None-None,72-61,Red,-1.0,12261133
,B-EBASKBAT4X5,Pakapaka x Dzojo,Pakapaka,PHI 76ers,Dzojo,PHX Suns,18/07/2026,16:15:14,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,64-81,Green,0.833,12261132
,B-EBASKBAT4X5,Dzojo x Jovke,Dzojo,PHX Suns,Jovke,POR T Blazers,18/07/2026,16:15:14,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,71-83,Red,-1.0,12261134
,B-EBASKBAT4X5,Bazuka x Pakapaka,Bazuka,MIN Timberwolves,Pakapaka,PHI 76ers,18/07/2026,16:17:03,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,,,,,1.833,None-None,67-48,Green,0.833,12261135
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,18/07/2026,17:09:39,Handicap,MIN Timberwolves (Bazuka) (+13.5),13.5,,,,,1.833,None-None,61-64,Green,0.833,12261482
,B-EBASKBAT4X5,Koja x Dzojo,Koja,NO Pelicans,Dzojo,PHX Suns,18/07/2026,17:27:04,Handicap,NO Pelicans (Koja) (+6.5),6.5,,,,,1.833,None-None,77-78,Green,0.833,12261477
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,18/07/2026,18:48:17,Handicap,MIN Timberwolves (Bazuka) (+1.5),1.5,,,,,1.833,None-None,63-58,Red,-1.0,12261715
,B-EBASKBAT4X5,Jovke x Pakapaka,Jovke,POR T Blazers,Pakapaka,PHI 76ers,18/07/2026,18:42:43,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,80-59,Red,-1.0,12261716
,B-EBASKBAT4X5,Pakapaka x Koja,Pakapaka,PHI 76ers,Koja,NO Pelicans,18/07/2026,18:48:17,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,62-58,Green,0.833,12261717
,B-EBASKBAT4X5,Bazuka x Dzojo,Bazuka,MIN Timberwolves,Dzojo,PHX Suns,18/07/2026,18:48:17,Handicap,MIN Timberwolves (Bazuka) (+9.5),9.5,,,,,1.833,None-None,58-70,Red,-1.0,12261718
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,19/07/2026,03:59:42,Handicap,MIN Timberwolves (Barmaley) (+1.5),1.5,,,,,1.833,None-None,75-84,Green,0.833,12264114
,B-EBASKBAT4X5,Lalkoff x panteraxball,Lalkoff,DET Pistons,panteraxball,ORL Magic,19/07/2026,03:59:42,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,48-69,Red,-1.0,12264115
,B-EBASKBAT4X5,Barmaley x yangrainmaker,Barmaley,MIN Timberwolves,yangrainmaker,OKC Thunder,19/07/2026,05:14:36,Handicap,OKC Thunder (yangrainmaker) (+11.5),11.5,,,,,1.833,0-0,85-55,Red,-1.0,12264202
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,19/07/2026,05:14:33,Handicap,ORL Magic (panteraxball) (+5.5),5.5,,,,,1.833,0-0,64-66,Green,0.833,12264201
,B-EBASKBAT4X5,The_Professor x Lalkoff,The_Professor,SAC Kings,Lalkoff,DET Pistons,19/07/2026,05:14:15,Handicap,DET Pistons (Lalkoff) (+5.5),5.5,,,,,1.833,None-None,82-72,Red,-1.0,12264260
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,19/07/2026,05:14:15,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,,,,,1.833,None-None,53-67,Red,-1.0,12264259
,B-EBASKBAT4X5,panteraxball x Barmaley,panteraxball,ORL Magic,Barmaley,MIN Timberwolves,19/07/2026,05:45:52,Handicap,ORL Magic (panteraxball) (+6.5),6.5,,,,,1.833,None-None,73-92,Red,-1.0,12264352
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,19/07/2026,05:45:52,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,52-77,Green,0.833,12264351
,B-EBASKBAT4X5,Barmaley x Lalkoff,Barmaley,MIN Timberwolves,Lalkoff,DET Pistons,19/07/2026,06:22:12,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,,,,,1.833,None-None,96-51,Red,-1.0,12264413
,B-EBASKBAT4X5,yangrainmaker x The_Professor,yangrainmaker,OKC Thunder,The_Professor,SAC Kings,19/07/2026,06:22:12,Handicap,OKC Thunder (yangrainmaker) (+11.5),11.5,,,,,1.833,None-None,66-76,Green,0.833,12264414
,B-EBASKBAT4X5,Barmaley x The_Professor,Barmaley,MIN Timberwolves,The_Professor,SAC Kings,19/07/2026,06:57:05,Handicap,SAC Kings (The_Professor) (+2.5),2.5,,,,,1.833,None-None,61-87,Green,0.833,12264483
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,19/07/2026,06:57:05,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,,,,,1.833,None-None,71-52,Red,-1.0,12264484
