passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,n_alvo,dano_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv
P4,Todas,0.0,0.45,-,,-,0,-,2.5,10.5,-,-,favorito,atropelo>=50,-,409,62,6.6,304,105,74.3,149.77,36.62,0.0,,,0.0,0,0,0,-24.7,-4.2,7,10,17,24.9,0.0,36.2,108.0,30,8,-11.46,1,7.88,21.5,1.837,54.4,19.9,6.9,13.63,11.0,-12.0,-4.2,46.98,8,2,12,4.34,43.32,14.78,30.27,20.28,39.28,,17,,1
P4,Últ. 50,0.0,0.6,-,,-,40,-,1.5,12.5,-,-,favorito,atropelo>=50,-,434,46,9.43,317,117,73.0,149.74,34.5,,,,0.0,0,0,0,,0.0,0,0,0,2.5,0.0,44.5,123.7,20,6,-17.55,1,7.88,22.8,1.839,54.4,18.7,7.0,14.25,10.5,-9.26,-2.34,62.55,6,2,10,4.52,35.92,17.26,25.83,16.35,34.5,,0,,1
P4,-,0.0,-,-,,-,0,60,8.5,-,-,-,favorito,atropelo>=36.49,-,772,82,9.41,501,271,64.9,149.71,19.39,0.0,-12.86,-4.3,-2.67,32,30,62,1.24,3.35,148,121,269,,,67.6,121.8,24,11,-54.21,1,7.88,40.6,1.841,54.3,10.6,15.1,38.99,3.8,-11.0,-21.15,43.86,8,5,26,2.16,30.28,8.56,14.21,3.05,30.87,-9.95,217,-40.82,1
P4,Últ. 10,0.0,0.65,-,,-,10,-,6.5,16.5,-,-,favorito,atropelo>=50,-,425,52,8.17,312,113,73.4,149.71,35.23,,,,0.0,0,0,0,,0.0,0,0,0,13.4,0.0,56.4,106.3,24,7,-32.79,1,7.88,22.4,1.841,54.3,19.1,11.1,15.89,9.4,-11.0,-1.75,55.84,7,1,14,3.69,37.21,27.18,28.29,17.08,35.23,,0,,1
P4,Últ. 10,0.0,0.55,-,,-,0,-,7.5,-,-,-,favorito,atropelo>=50,7,464,78,5.95,333,131,71.8,149.7,32.26,0.0,,,0.0,0,0,0,-26.83,-5.37,8,12,20,30.8,1.0,47.1,100.0,35,9,-33.04,1,7.88,24.4,1.842,54.3,17.5,12.3,17.0,8.8,-7.0,-7.63,42.86,9,2,17,3.81,41.35,8.91,26.85,15.92,35.04,,15,,1
P4,Todas,0.0,0.6,-,,-,0,60,2.5,-,-,-,favorito,atropelo>=31.3,-,1298,110,11.8,788,510,60.7,149.69,11.53,0.0,-33.92,-32.85,-36.13,40,70,110,-5.14,-21.49,216,202,418,53.1,1.0,82.7,167.1,29,14,-69.67,1,7.88,68.3,1.839,54.4,6.3,11.8,91.63,1.6,-16.0,-28.0,66.99,7,8,33,1.68,23.85,1.07,7.65,-4.81,21.68,-21.38,306,-43.06,1
P4,Todas,0.0,0.55,-,,-,0,60,3.5,-,-,-,favorito,atropelo>=50,-,536,45,11.91,373,163,69.6,149.68,27.93,0.0,,,0.0,0,0,0,-26.76,-9.36,14,21,35,54.1,1.0,62.0,115.7,20,9,-22.04,1,7.88,28.2,1.841,54.3,15.3,13.6,37.94,3.9,-12.3,-12.46,45.22,8,2,16,2.79,40.37,3.32,18.85,9.78,31.98,-42.98,29,-74.96,1
P4,Últ. 20,0.0,0.5,-,,-,0,-,5.5,16.5,-,-,favorito,atropelo>=50,7,467,79,5.91,335,132,71.7,149.66,32.05,0.0,,,0.0,0,0,0,-20.43,-4.7,10,13,23,34.9,1.0,42.7,103.9,36,9,-31.31,1,7.88,24.6,1.84,54.4,17.4,10.2,16.0,9.4,-7.0,-7.8,48.66,8,3,16,3.81,36.39,19.48,26.69,15.71,34.99,,17,,1
P4,Últ. 10,0.0,0.35,-,,-,0,60,3.5,-,-,-,favorito,atropelo>=36.49,-,610,71,8.59,413,197,67.7,149.65,24.53,1.0,-9.6,5.87,2.88,28,21,49,5.72,10.46,105,78,183,72.6,1.0,67.5,123.4,23,11,-37.84,1,7.88,32.1,1.843,54.3,13.4,14.4,34.38,4.4,-10.0,-15.0,34.24,8,4,15,2.63,32.7,15.47,18.71,8.19,34.9,-9.03,144,-43.93,1
P4,Últ. 50,0.0,0.7,-,,-,40,-,4.5,-,-,-,favorito,atropelo>=50,-,618,47,13.15,417,201,67.5,149.64,24.21,,,,0.0,0,0,0,,0.0,0,0,0,6.8,0.0,78.6,117.8,20,6,-46.46,1,7.88,32.5,1.84,54.4,13.1,13.6,22.66,6.6,-15.0,-3.24,67.63,6,2,16,2.66,27.61,6.63,15.95,6.06,24.21,,0,,1
P4,Últ. 50,0.0,0.55,-,,-,40,-,4.5,-,-,-,favorito,atropelo>=50,-,607,47,12.91,411,196,67.7,149.64,24.65,,,,0.0,0,0,0,,0.0,0,0,0,6.9,0.0,78.6,116.7,20,6,-49.79,1,7.88,31.9,1.84,54.4,13.4,13.8,22.66,6.6,-15.0,-3.24,67.63,6,2,16,2.64,28.21,6.63,16.39,6.5,24.65,,0,,1
P4,Últ. 10,0.0,0.55,-,,-,0,60,2.5,-,-,-,favorito,atropelo>=31.3,-,1181,106,11.14,724,457,61.3,149.59,12.67,0.0,-30.15,-28.66,-25.22,34,54,88,-2.88,-10.88,200,178,378,44.5,1.0,76.8,154.1,29,14,-60.67,1,7.87,62.2,1.839,54.4,6.9,12.1,86.48,1.7,-16.0,-28.0,68.19,8,7,28,1.78,26.11,1.49,8.69,-3.67,22.34,-20.61,266,-42.94,1
P4,Todas,0.0,0.35,-,,-,0,60,2.5,-,-,-,favorito,atropelo>=36.49,-,656,73,8.99,438,218,66.8,149.56,22.8,0.0,-13.09,-1.1,-0.49,24,21,45,3.01,5.59,104,82,186,74.7,1.0,75.4,132.1,25,12,-40.84,1,7.87,34.5,1.843,54.3,12.5,13.8,38.25,3.9,-10.0,-15.0,40.28,8,5,19,2.39,31.52,11.99,17.09,6.46,32.83,-12.87,144,-45.71,1
P4,Últ. 50,0.0,0.7,-,,-,0,-,5.5,12.5,-,-,favorito,atropelo>=50,-,467,81,5.77,335,132,71.7,149.56,32.03,0.0,,,0.0,0,0,0,-21.55,-6.03,12,16,28,10.9,0.0,38.1,109.2,36,9,-20.31,1,7.87,24.6,1.839,54.4,17.3,9.0,16.46,9.1,-12.0,-9.13,50.32,8,3,13,3.8,36.0,21.26,26.79,15.69,35.66,-41.51,22,-77.18,1
P4,Todas,0.0,0.45,-,,-,5,-,2.5,12.5,-,-,favorito,atropelo>=50,-,419,58,7.22,309,110,73.7,149.56,35.7,,,,0.0,0,0,0,,1.1,5,3,8,9.3,0.0,43.6,117.7,30,8,-12.04,1,7.87,22.1,1.839,54.4,19.4,7.9,13.75,10.9,-12.0,-1.62,56.09,8,1,12,4.0,42.4,-0.8,29.11,17.55,36.12,,8,,1
P4,-,0.0,-,-,,-,0,30,2.5,-,-,-,favorito,atropelo>=36.49,-,954,69,13.83,601,353,63.0,149.55,15.68,1.0,4.57,20.56,23.85,76,40,116,14.07,66.13,292,178,470,,,78.3,109.3,17,11,-38.99,1,7.87,50.2,1.838,54.4,8.6,11.2,40.6,3.7,-19.0,-20.0,52.25,8,5,26,2.0,15.18,15.99,9.74,-0.66,23.76,3.62,383,-20.14,1
P4,Últ. 50,0.0,0.35,-,,-,0,-,2.5,12.5,-,-,favorito,atropelo>=50,-,381,70,5.44,288,93,75.6,149.53,39.25,0.0,,,0.0,0,0,0,-53.87,-6.46,3,9,12,31.2,1.0,39.2,100.8,33,8,-16.85,1,7.87,20.1,1.841,54.3,21.3,8.3,8.47,17.7,-8.0,-6.46,47.26,8,2,8,4.22,43.39,26.23,33.36,22.91,42.27,,12,,1
P4,Todas,0.0,0.35,-,,-,0,60,3.5,-,-,-,favorito,atropelo>=36.49,-,634,73,8.68,426,208,67.2,149.52,23.58,1.0,-9.76,3.5,1.51,24,19,43,5.14,9.09,101,76,177,74.4,1.0,73.2,127.9,25,12,-37.84,1,7.87,33.4,1.843,54.3,12.9,14.2,33.25,4.5,-10.0,-15.0,41.28,9,4,19,2.44,31.75,13.26,17.88,7.24,33.04,-10.41,138,-43.46,1
P4,Últ. 20,0.0,0.5,-,,-,0,-,7.5,-,-,-,favorito,atropelo>=50,7,468,78,6.0,335,133,71.6,149.51,31.95,0.0,,,0.0,0,0,0,-26.83,-5.37,8,12,20,32.5,1.0,47.1,100.6,35,9,-31.18,1,7.87,24.6,1.842,54.3,17.3,12.3,16.7,9.0,-7.0,-7.63,42.86,9,2,16,3.83,40.26,10.32,26.53,15.61,34.69,,15,,1
P3,Últ. 10,0.0,0.65,Últ. 20,<=,0.45,30,60,1.5,-,-,-,favorito,-,-,455,32,14.22,329,126,72.3,149.49,32.85,1.0,28.51,39.62,6.74,13,4,17,25.99,17.41,46,21,67,20.3,0.0,79.7,108.3,12,8,-19.03,1,7.87,23.9,1.841,54.3,18.0,10.9,37.71,4.0,-9.44,-12.73,57.39,9,1,12,2.91,43.98,11.11,18.52,14.7,32.59,,17,,1
P4,Últ. 50,0.0,0.65,-,,-,0,-,6.5,16.5,-,-,favorito,atropelo>=50,7,478,82,5.83,341,137,71.3,149.47,31.27,0.0,,,0.0,0,0,0,-12.14,-3.03,12,13,25,11.3,0.0,42.8,109.3,36,9,-33.38,1,7.87,25.2,1.839,54.4,17.0,10.8,17.39,8.6,-7.0,-6.13,48.05,8,3,17,3.74,33.87,24.31,26.09,14.93,33.9,,19,,1
P1,-,0.0,-,-,,-,0,100,3.5,-,-,-,favorito,-,-,3005,246,12.22,1716,1289,57.1,149.47,4.97,0.0,-4.39,-7.11,-26.23,186,183,369,0.14,1.39,532,444,976,,,107.7,185.2,50,16,-113.24,1,7.87,158.2,1.839,54.4,2.7,10.9,125.45,1.2,-18.0,-49.34,125.07,9,10,33,1.14,12.68,-2.72,3.79,4.07,8.94,-5.72,813,-14.66,1
P4,Últ. 10,0.0,0.65,-,,-,0,60,6.5,-,-,-,favorito,atropelo>=50,-,496,46,10.78,351,145,70.8,149.46,30.13,0.0,,,0.0,0,0,0,-14.44,-4.33,14,16,30,37.5,1.0,61.7,108.9,20,9,-23.82,1,7.87,26.1,1.841,54.3,16.4,15.2,16.83,8.9,-10.0,-7.43,39.76,8,2,15,3.04,37.11,16.14,21.46,11.98,33.24,-30.96,24,-64.2,1
P4,Todas,0.0,0.55,-,,-,40,-,4.5,-,-,-,favorito,atropelo>=50,-,620,47,13.19,418,202,67.4,149.44,24.1,,,,0.0,0,0,0,,0.0,0,0,0,8.1,0.0,78.7,117.5,20,6,-46.1,1,7.87,32.6,1.84,54.4,13.1,13.6,22.66,6.6,-15.0,-3.65,66.77,6,2,16,2.66,27.46,6.63,15.84,5.95,24.1,,0,,1
P4,Últ. 20,0.0,0.4,-,,-,0,60,5.5,-,-,-,favorito,atropelo>=36.49,-,638,74,8.62,428,210,67.1,149.44,23.42,1.0,-0.78,12.78,5.88,28,18,46,7.82,13.76,103,73,176,45.0,1.0,66.5,117.1,25,12,-36.0,1,7.87,33.6,1.842,54.3,12.8,14.6,28.51,5.2,-10.0,-15.0,45.46,9,4,21,2.46,31.19,13.56,17.78,7.08,31.45,-5.12,140,-36.57,1
P4,Últ. 10,0.0,0.45,-,,-,5,-,6.5,-,-,-,favorito,atropelo>=50,-,628,60,10.47,422,206,67.2,149.43,23.8,,,,0.0,0,0,0,,1.37,4,2,6,39.2,1.0,75.3,100.3,31,7,-54.85,1,7.86,33.1,1.842,54.3,12.9,15.7,28.95,5.2,-15.0,1.37,53.95,9,0,16,2.57,27.23,13.39,17.33,7.46,23.8,,6,,1
P4,Últ. 20,0.0,0.4,-,,-,5,-,4.5,16.5,-,-,favorito,atropelo>=50,-,420,61,6.89,309,111,73.6,149.42,35.58,,,,0.0,0,0,0,,3.03,6,2,8,16.0,0.0,47.6,109.5,31,8,-26.35,1,7.86,22.1,1.842,54.3,19.3,10.9,11.11,13.5,-8.0,0.48,47.72,9,0,11,3.86,37.66,26.72,29.17,19.24,35.53,,8,,1
P4,Todas,0.0,0.6,-,,-,0,100,3.5,-,-,-,favorito,atropelo>=36.49,-,1185,102,11.62,726,459,61.3,149.4,12.61,0.0,-15.35,-8.79,-6.77,38,39,77,5.08,16.24,183,137,320,49.8,1.0,80.1,136.3,29,12,-71.84,1,7.86,62.4,1.839,54.4,6.9,13.1,49.85,3.0,-15.0,-16.3,48.39,7,8,21,1.83,17.71,6.56,8.53,-3.73,18.99,-12.13,243,-31.11,1
P4,Últ. 50,0.0,0.65,-,,-,0,-,5.5,12.5,-,-,favorito,atropelo>=50,-,458,81,5.65,330,128,72.1,149.4,32.62,0.0,,,0.0,0,0,0,-21.55,-6.03,12,16,28,10.7,0.0,38.2,108.3,36,9,-20.31,1,7.86,24.1,1.839,54.4,17.7,9.0,14.46,10.3,-12.0,-9.13,50.32,8,3,13,3.84,36.8,21.24,27.38,16.28,36.36,-41.51,22,-77.87,1
P4,Últ. 20,0.0,0.5,-,,-,0,-,6.5,16.5,-,-,favorito,atropelo>=50,7,451,78,5.78,326,125,72.3,149.39,33.13,0.0,,,0.0,0,0,0,-25.15,-5.53,9,13,22,32.8,1.0,42.8,103.5,36,9,-30.34,1,7.86,23.7,1.841,54.3,18.0,10.8,16.0,9.3,-7.0,-8.63,48.05,9,2,16,3.93,38.45,17.91,27.71,16.79,36.33,,16,,1
P4,Últ. 20,0.0,0.45,-,,-,5,-,6.5,-,-,-,favorito,atropelo>=50,-,641,62,10.34,429,212,66.9,149.38,23.3,,,,0.0,0,0,0,,1.37,4,2,6,25.6,0.0,74.2,100.0,32,7,-52.05,1,7.86,33.7,1.842,54.3,12.6,15.6,35.61,4.2,-13.0,1.37,53.95,9,0,16,2.58,29.24,5.75,16.95,6.96,23.31,,6,,1
P4,Últ. 10,0.0,0.7,-,,-,0,-,4.5,16.5,-,-,favorito,atropelo>=50,7,516,83,6.22,362,154,70.2,149.38,28.95,1.0,,,0.0,0,0,0,1.72,0.46,15,12,27,24.0,0.0,44.1,112.4,36,9,-31.67,1,7.86,27.2,1.838,54.4,15.7,9.5,25.13,5.9,-7.0,-11.35,50.21,8,3,24,3.42,29.28,28.03,23.83,12.61,30.71,-12.54,21,-43.25,1
P4,Últ. 10,0.0,0.55,-,,-,10,-,6.5,16.5,-,-,favorito,atropelo>=50,-,407,52,7.83,302,105,74.2,149.38,36.7,,,,0.0,0,0,0,,0.0,0,0,0,18.4,0.0,56.5,105.8,24,7,-33.26,1,7.86,21.4,1.841,54.3,19.9,11.2,14.63,10.2,-11.0,-1.75,55.84,7,1,12,3.76,39.15,26.71,29.77,18.55,36.7,,0,,1
P4,Últ. 50,0.0,0.7,-,,-,0,-,4.5,16.5,-,-,favorito,atropelo>=50,7,516,83,6.22,362,154,70.2,149.37,28.95,1.0,,,0.0,0,0,0,1.72,0.46,15,12,27,9.7,0.0,44.1,113.6,36,9,-31.67,1,7.86,27.2,1.838,54.4,15.7,9.5,19.61,7.6,-7.0,-9.49,50.21,8,3,19,3.49,29.28,28.03,23.83,12.61,30.71,-12.54,21,-43.25,1
P4,-,0.0,-,-,,-,0,60,4.5,16.5,-,-,favorito,atropelo>=50,-,468,46,10.17,336,132,71.8,149.36,31.91,0.0,,,0.0,0,0,0,-2.62,-1.23,25,22,47,,,51.2,99.0,20,9,-12.47,1,7.86,24.6,1.839,54.4,17.4,10.0,15.17,9.8,-15.0,-6.0,40.18,8,2,14,3.26,39.45,19.63,23.24,13.76,36.21,-15.29,39,-51.5,1
P4,Últ. 50,0.0,0.7,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,7,556,83,6.7,384,172,69.1,149.35,26.86,1.0,,,0.0,0,0,0,4.65,1.3,16,12,28,9.7,0.0,52.5,116.7,36,9,-33.29,1,7.86,29.3,1.836,54.5,14.6,9.6,20.51,7.3,-7.0,-13.27,48.8,7,4,19,3.36,27.7,24.52,21.74,10.52,28.3,-8.17,22,-36.48,1
P4,Últ. 20,0.0,0.55,-,,-,0,60,1.5,-,-,-,favorito,atropelo>=50,-,601,46,13.07,408,193,67.9,149.34,24.85,0.0,,,0.0,0,0,0,-23.4,-10.06,18,25,43,30.1,1.0,64.3,124.7,20,9,-23.73,1,7.86,31.6,1.842,54.3,13.6,12.4,40.28,3.7,-13.0,-13.16,43.83,8,2,17,2.64,36.7,2.94,16.18,6.7,28.81,-35.57,37,-64.38,1
P4,Todas,0.0,0.55,-,,-,5,-,7.5,16.5,-,-,favorito,atropelo>=50,-,422,58,7.28,310,112,73.5,149.31,35.38,,,,0.0,0,0,0,,2.37,4,1,5,8.8,0.0,52.0,96.9,30,7,-33.16,1,7.86,22.2,1.842,54.3,19.2,11.8,18.0,8.3,-10.0,2.37,48.36,9,0,18,3.88,36.48,30.6,28.8,17.23,35.24,,5,,1
P4,Últ. 20,0.0,0.65,-,,-,40,-,4.5,-,-,-,favorito,atropelo>=50,-,622,47,13.23,419,203,67.4,149.31,24.0,,,,0.0,0,0,0,,0.0,0,0,0,9.3,0.0,78.8,118.0,20,6,-45.1,1,7.86,32.7,1.84,54.4,13.0,13.6,22.66,6.6,-15.0,-3.48,67.63,6,2,16,2.66,27.33,6.63,15.74,5.85,24.0,,0,,1
P4,Últ. 10,0.0,0.75,-,,-,0,100,5.5,-,-,-,favorito,atropelo>=36.49,-,1145,103,11.12,704,441,61.5,149.3,13.04,1.0,-0.41,8.09,7.04,51,36,87,7.36,25.69,204,145,349,31.9,1.0,75.1,126.4,29,12,-73.46,1,7.86,60.3,1.839,54.4,7.1,13.7,40.34,3.7,-15.0,-17.0,48.76,8,7,25,1.82,17.25,8.5,8.99,-3.3,19.03,-5.74,277,-24.77,1
P4,Últ. 10,0.0,0.65,-,,-,0,-,8.5,16.5,-,-,favorito,atropelo>=50,-,498,76,6.55,351,147,70.5,149.3,29.98,0.0,,,0.0,0,0,0,-3.96,-0.83,11,10,21,25.9,0.0,47.0,101.0,35,9,-36.09,1,7.86,26.2,1.843,54.3,16.2,12.4,21.96,6.8,-9.0,-5.08,41.03,8,3,20,3.6,32.32,23.81,24.45,13.64,31.51,,17,,1
P4,Todas,0.0,0.55,-,,-,5,-,7.5,-,-,-,favorito,atropelo>=50,-,654,61,10.72,436,218,66.7,149.29,22.83,,,,0.0,0,0,0,,2.37,4,1,5,17.4,0.0,72.1,95.0,31,7,-54.16,1,7.86,34.4,1.842,54.3,12.4,15.7,32.95,4.5,-14.0,0.55,49.84,9,0,18,2.6,26.84,10.75,16.42,6.49,22.64,,5,,1
P4,Últ. 10,0.0,0.65,-,,-,0,-,3.5,16.5,-,-,favorito,atropelo>=50,7,523,83,6.3,366,157,70.0,149.28,28.54,1.0,,,0.0,0,0,0,4.65,1.3,16,12,28,24.5,0.0,43.6,109.0,36,9,-31.79,1,7.86,27.5,1.836,54.5,15.5,9.1,24.3,6.1,-7.0,-14.26,48.8,8,3,21,3.44,27.64,31.08,23.42,12.2,30.16,-8.17,22,-38.33,1
P4,Últ. 10,0.0,0.7,-,,-,0,60,1.5,16.5,-,-,favorito,atropelo>=36.49,-,896,88,10.18,569,327,63.5,149.25,16.66,0.0,-15.03,-5.64,-5.59,51,48,99,5.69,20.44,207,152,359,39.2,1.0,69.4,151.6,25,12,-47.14,1,7.86,47.2,1.841,54.3,9.2,8.8,42.27,3.5,-13.0,-21.0,47.95,7,6,24,2.29,26.61,9.39,11.83,0.32,28.56,-8.99,284,-37.55,1
P4,Últ. 10,0.0,0.85,-,,-,0,100,4.5,-,-,-,favorito,atropelo>=31.3,-,1518,128,11.86,907,611,59.7,149.24,9.83,0.0,-13.98,-8.63,-10.79,62,63,125,4.14,19.98,274,209,483,28.1,0.0,81.3,140.0,33,14,-84.85,1,7.85,79.9,1.839,54.4,5.4,12.6,56.71,2.6,-15.0,-27.0,70.15,9,8,51,1.56,14.69,5.35,6.38,-6.51,15.69,-7.72,380,-23.41,1
P4,Todas,0.0,0.5,-,,-,0,-,1.5,10.5,-,-,favorito,atropelo>=50,-,504,66,7.64,355,149,70.4,149.24,29.61,0.0,,,0.0,0,0,0,-24.8,-8.43,14,20,34,25.4,0.0,38.1,116.2,32,8,-18.47,1,7.85,26.5,1.84,54.3,16.1,6.4,19.66,7.6,-13.17,-12.53,50.01,9,2,14,3.68,38.14,6.54,23.5,13.27,34.06,-43.21,29,-77.26,1
P4,Últ. 20,0.0,0.55,-,,-,0,-,7.5,-,-,-,favorito,atropelo>=50,7,470,78,6.03,336,134,71.5,149.24,31.75,0.0,,,0.0,0,0,0,-26.83,-5.37,8,12,20,16.2,0.0,47.2,101.3,35,9,-31.21,1,7.85,24.7,1.842,54.3,17.2,12.2,18.0,8.3,-7.0,-7.63,42.86,9,2,18,3.77,39.95,10.32,26.34,15.41,34.48,,15,,1
P4,Últ. 10,0.0,0.7,-,,-,0,-,5.5,12.5,-,-,favorito,atropelo>=50,-,471,81,5.81,337,134,71.5,149.23,31.68,0.0,,,0.0,0,0,0,-21.55,-6.03,12,16,28,26.8,0.0,38.2,109.5,36,9,-20.31,1,7.85,24.8,1.839,54.4,17.2,8.9,18.46,8.1,-12.0,-9.13,50.32,8,3,13,3.76,35.49,21.26,26.45,15.34,35.27,-41.51,22,-76.78,1
P4,Últ. 10,0.0,0.7,-,,-,5,-,3.5,12.5,-,-,favorito,atropelo>=50,-,480,64,7.5,342,138,71.2,149.23,31.09,1.0,,,0.0,0,0,0,37.5,4.5,9,3,12,20.6,0.0,42.6,122.0,32,8,-17.71,1,7.85,25.3,1.838,54.4,16.8,7.9,19.2,7.8,-11.17,-1.99,60.56,8,1,13,3.68,34.95,14.34,24.86,14.75,30.93,,12,,1
P4,Últ. 50,0.0,0.75,-,,-,5,-,1.5,12.5,-,-,favorito,atropelo>=50,-,585,65,9.0,399,186,68.2,149.22,25.51,1.0,,,0.0,0,0,0,25.62,4.1,11,5,16,2.6,0.0,44.0,140.9,32,8,-19.47,1,7.85,30.8,1.839,54.4,13.8,6.9,19.2,7.8,-13.0,-1.78,62.55,8,1,13,3.43,29.34,9.14,19.34,9.17,25.51,,16,,1
P4,Últ. 10,0.0,0.55,-,,-,0,100,4.5,-,-,-,favorito,atropelo>=36.49,-,1015,97,10.46,633,382,62.4,149.2,14.7,1.0,3.08,11.02,5.51,30,20,50,11.14,28.75,156,102,258,44.8,1.0,73.1,116.8,29,12,-69.44,1,7.85,53.4,1.84,54.3,8.0,14.0,36.34,4.1,-15.0,-15.0,46.96,8,7,21,1.95,20.02,7.94,10.4,-1.64,19.7,-7.88,184,-27.58,1
P4,Últ. 10,0.0,0.97,-,,-,0,60,7.5,-,-,-,favorito,atropelo>=50,-,480,46,10.43,342,138,71.2,149.19,31.08,0.0,,,0.0,0,0,0,-11.99,-3.0,12,13,25,28.5,0.0,65.2,108.2,20,9,-22.68,1,7.85,25.3,1.842,54.3,17.0,15.6,17.83,8.4,-8.17,-5.26,40.1,8,2,12,3.12,36.41,19.8,22.41,12.93,33.58,-26.32,20,-59.9,1
P4,Últ. 20,0.0,0.35,-,,-,5,-,6.5,-,-,-,favorito,atropelo>=50,-,540,56,9.64,374,166,69.3,149.15,27.62,,,,0.0,0,0,0,,2.54,3,0,3,44.4,1.0,71.6,98.8,28,7,-42.96,1,7.85,28.4,1.843,54.3,15.0,16.3,22.17,6.7,-10.13,-0.26,46.5,8,1,16,2.9,29.41,21.96,20.92,9.47,27.3,,3,,1
P4,Últ. 10,0.0,0.45,-,,-,5,-,6.5,16.5,-,-,favorito,atropelo>=50,-,400,56,7.14,298,102,74.5,149.15,37.29,,,,0.0,0,0,0,,1.37,4,2,6,36.0,1.0,54.9,102.2,28,7,-34.85,1,7.85,21.1,1.842,54.3,20.2,11.6,15.56,9.6,-11.0,-4.88,52.47,8,1,14,3.84,37.08,38.25,30.59,19.14,37.51,,6,,1
P4,Últ. 50,0.0,0.5,-,,-,5,-,7.5,16.5,-,-,favorito,atropelo>=50,-,413,57,7.25,305,108,73.8,149.14,36.11,,,,0.0,0,0,0,,2.37,4,1,5,6.3,0.0,52.1,97.1,29,7,-34.16,1,7.85,21.7,1.842,54.3,19.6,11.8,14.73,10.1,-10.0,2.37,48.36,9,0,14,3.88,37.41,30.6,29.47,17.96,35.97,,5,,1
P4,-,0.0,-,-,,-,40,-,4.5,-,-,-,favorito,atropelo>=50,-,624,47,13.28,420,204,67.3,149.14,23.9,,,,0.0,0,0,0,,0.0,0,0,0,,,78.9,118.2,20,6,-46.1,1,7.85,32.8,1.84,54.4,13.0,13.6,22.66,6.6,-15.0,-3.65,67.63,6,2,16,2.65,27.2,6.63,15.63,5.75,23.9,,0,,1
P4,Últ. 10,0.0,0.97,-,,-,0,100,4.5,16.5,-,-,favorito,atropelo>=50,-,581,60,9.68,397,184,68.3,149.14,25.67,0.0,,,0.0,0,0,0,-6.15,-2.4,20,19,39,21.0,0.0,60.2,96.6,23,9,-33.07,1,7.85,30.6,1.839,54.4,14.0,10.4,20.51,7.3,-13.0,-7.13,43.25,7,4,13,2.94,30.06,17.85,19.2,9.33,28.41,-23.01,31,-51.42,1
P4,Últ. 10,0.0,0.7,-,,-,0,-,8.5,16.5,-,-,favorito,atropelo>=50,-,500,76,6.58,352,148,70.4,149.13,29.83,0.0,,,0.0,0,0,0,-3.96,-0.83,11,10,21,24.2,0.0,47.0,101.7,35,9,-36.09,1,7.85,26.3,1.843,54.3,16.1,12.4,21.96,6.8,-9.0,-5.08,41.03,8,3,20,3.6,32.1,23.81,24.3,13.49,31.35,,17,,1
P4,Últ. 50,0.0,0.5,-,,-,5,-,7.5,-,-,-,favorito,atropelo>=50,-,645,60,10.75,431,214,66.8,149.12,23.12,,,,0.0,0,0,0,,2.37,4,1,5,11.2,0.0,72.1,95.1,30,7,-55.16,1,7.85,33.9,1.842,54.3,12.5,15.8,32.95,4.5,-14.0,0.55,49.84,9,0,16,2.58,27.3,10.75,16.65,6.78,22.93,,5,,1
P4,Todas,0.0,0.5,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,7,499,80,6.24,353,146,70.7,149.11,29.88,0.0,,,0.0,0,0,0,-5.31,-1.43,14,13,27,27.9,0.0,42.6,108.9,36,9,-28.06,1,7.85,26.3,1.836,54.5,16.3,8.6,22.17,6.7,-7.0,-9.49,45.04,8,3,20,3.66,31.97,23.7,24.59,13.54,32.14,-21.59,21,-53.73,1
P4,Todas,0.0,0.4,-,,-,10,-,3.5,12.5,-,-,favorito,atropelo>=50,-,339,51,6.65,265,74,78.2,149.11,43.99,,,,0.0,0,0,0,,0.0,0,0,0,2.7,0.0,41.0,103.6,23,7,-9.75,1,7.85,17.8,1.84,54.3,23.8,8.5,8.38,17.8,-7.0,4.01,51.46,8,0,7,4.85,49.19,9.12,36.99,25.84,43.99,,0,,1
P4,Últ. 10,0.0,0.65,-,,-,40,-,4.5,-,-,-,favorito,atropelo>=50,-,615,47,13.09,415,200,67.5,149.1,24.24,,,,0.0,0,0,0,,0.0,0,0,0,23.6,0.0,78.9,116.6,20,6,-45.1,1,7.85,32.4,1.84,54.3,13.1,13.7,22.79,6.5,-15.0,-4.28,67.63,6,2,16,2.63,27.66,6.63,15.98,6.09,24.24,,0,,1
