Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 1,Qtd Últ. 1,Últ. 5,Qtd Últ. 5,Últ. 10,Qtd Últ. 10,Últ. 30,Qtd Últ. 30,Últ. 5 (ind pior),Últ. 5 (ind A),Últ. 5 (ind B),Últ. 10 (ind pior),Últ. 10 (ind A),Últ. 10 (ind B),Últ. 8h (ind pior),Últ. 8h (ind A),Últ. 8h (ind B),Qtd Ind A,Qtd Ind B,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,15/07/2026,08:08:29,Total de pontos,Under,123.5,0.13091309130913092,909,0.0,1,0.4,5,0.4,10,0.3,30,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,4787,4860,1.869,41-32,63-49,Green,0.869,12229551
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,15/07/2026,08:08:37,Total de pontos,Over,122.5,0.878987898789879,909,1.0,1,0.6,5,0.6,10,0.7,30,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,4787,4860,1.8,41-32,63-49,Red,-1.0,12229551
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,15/07/2026,08:08:37,Total de pontos,Under,122.5,0.12101210121012101,909,0.0,1,0.4,5,0.4,10,0.3,30,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,4787,4860,1.869,41-32,63-49,Green,0.869,12229551
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:24:15,Total de pontos,Over,152.5,0.45454545454545453,44,0.0,1,0.0,5,0.1,10,0.3333333333333333,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,0-0,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:24:15,Total de pontos,Under,152.5,0.5454545454545454,44,1.0,1,1.0,5,0.9,10,0.6666666666666666,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,0-0,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:25:23,Total de pontos,Over,153.5,0.4090909090909091,44,0.0,1,0.0,5,0.0,10,0.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,0-2,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:25:23,Total de pontos,Under,153.5,0.5909090909090909,44,1.0,1,1.0,5,1.0,10,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,0-2,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:26:04,Total de pontos,Over,154.5,0.4090909090909091,44,0.0,1,0.0,5,0.0,10,0.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,2-4,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:26:04,Total de pontos,Under,154.5,0.5909090909090909,44,1.0,1,1.0,5,1.0,10,0.7,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,2-4,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:27:13,Total de pontos,Over,148.5,0.4772727272727273,44,0.0,1,0.0,5,0.1,10,0.36666666666666664,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,4-4,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:27:13,Total de pontos,Under,148.5,0.5227272727272727,44,1.0,1,1.0,5,0.9,10,0.6333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,4-4,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:27:42,Total de pontos,Over,150.5,0.45454545454545453,44,0.0,1,0.0,5,0.1,10,0.3333333333333333,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,6-4,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:27:42,Total de pontos,Under,150.5,0.5454545454545454,44,1.0,1,1.0,5,0.9,10,0.6666666666666666,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,6-4,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:27:56,Total de pontos,Over,151.5,0.45454545454545453,44,0.0,1,0.0,5,0.1,10,0.3333333333333333,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,6-6,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:27:56,Total de pontos,Under,151.5,0.5454545454545454,44,1.0,1,1.0,5,0.9,10,0.6666666666666666,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,6-6,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:28:14,Total de pontos,Over,149.5,0.45454545454545453,44,0.0,1,0.0,5,0.1,10,0.3333333333333333,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,6-6,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:28:14,Total de pontos,Under,149.5,0.5454545454545454,44,1.0,1,1.0,5,0.9,10,0.6666666666666666,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,6-6,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:29:00,Total de pontos,Over,147.5,0.4772727272727273,44,0.0,1,0.0,5,0.1,10,0.36666666666666664,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,8-8,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:29:00,Total de pontos,Under,147.5,0.5227272727272727,44,1.0,1,1.0,5,0.9,10,0.6333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,8-8,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:29:11,Total de pontos,Over,146.5,0.4772727272727273,44,0.0,1,0.0,5,0.1,10,0.36666666666666664,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,8-8,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:29:11,Total de pontos,Under,146.5,0.5227272727272727,44,1.0,1,1.0,5,0.9,10,0.6333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,8-8,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:41:17,Total de pontos,Over,155.5,0.38636363636363635,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,40-42,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:41:17,Total de pontos,Under,155.5,0.6136363636363636,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,40-42,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:46:55,Total de pontos,Over,156.5,0.3409090909090909,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.8,57-61,81-79,Green,0.8,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:46:55,Total de pontos,Under,156.5,0.6590909090909091,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.869,57-61,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:29,Total de pontos,Over,157.5,0.3409090909090909,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.869,57-63,81-79,Green,0.869,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:29,Total de pontos,Under,157.5,0.6590909090909091,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.8,57-63,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:34,Total de pontos,Over,159.5,0.2727272727272727,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.8,60-63,81-79,Green,0.8,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:34,Total de pontos,Under,159.5,0.7272727272727273,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.869,60-63,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:44,Total de pontos,Over,158.5,0.3409090909090909,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.869,60-63,81-79,Green,0.869,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:44,Total de pontos,Under,158.5,0.6590909090909091,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.8,60-63,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:57,Total de pontos,Over,160.5,0.2727272727272727,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.952,60-66,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:47:57,Total de pontos,Under,160.5,0.7272727272727273,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.74,60-66,81-79,Green,0.74,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:48:22,Total de pontos,Over,162.5,0.2727272727272727,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.8,64-66,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:48:22,Total de pontos,Under,162.5,0.7272727272727273,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.869,64-66,81-79,Green,0.869,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:48:53,Total de pontos,Over,163.5,0.25,44,0.0,1,0.0,5,0.0,10,0.23333333333333334,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.869,67-66,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:48:53,Total de pontos,Under,163.5,0.75,44,1.0,1,1.0,5,1.0,10,0.7666666666666667,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.8,67-66,81-79,Green,0.8,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:49:26,Total de pontos,Over,161.5,0.2727272727272727,44,0.0,1,0.0,5,0.0,10,0.26666666666666666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,1102,1.833,67-68,81-79,Red,-1.0,12229619
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,15/07/2026,08:49:26,Total de pontos,Under,161.5,0.7272727272727273,44,1.0,1,1.0,5,1.0,10,0.7333333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4476,1102,1.833,67-68,81-79,Green,0.833,12229619
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,08:22:01,Total de pontos,Over,137.5,0.37,200,0.0,1,0.4,5,0.4,10,0.4,30,0.2,0.4,0.2,0.1,0.3,0.1,0.0,0.5,0.0,4787,4476,1.952,None-None,58-84,Green,0.952,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,08:22:01,Total de pontos,Under,137.5,0.63,200,1.0,1,0.6,5,0.6,10,0.6,30,0.6,0.6,0.8,0.7,0.7,0.9,0.5,0.5,1.0,4787,4476,1.74,None-None,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:00:02,Total de pontos,Over,136.5,0.41,200,0.0,1,0.4,5,0.4,10,0.4666666666666667,30,0.2,0.4,0.2,0.1,0.3,0.1,0.0,0.4,0.0,4788,4476,1.833,0-0,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:00:02,Total de pontos,Under,136.5,0.59,200,1.0,1,0.6,5,0.6,10,0.5333333333333333,30,0.6,0.6,0.8,0.7,0.7,0.9,0.6,0.6,1.0,4788,4476,1.833,0-0,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:00:28,Total de pontos,Over,135.5,0.455,200,0.0,1,0.4,5,0.5,10,0.5333333333333333,30,0.2,0.4,0.2,0.1,0.3,0.1,0.0,0.4,0.0,4788,4476,1.833,0-0,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:00:28,Total de pontos,Under,135.5,0.545,200,1.0,1,0.6,5,0.5,10,0.4666666666666667,30,0.6,0.6,0.8,0.7,0.7,0.9,0.6,0.6,1.0,4788,4476,1.833,0-0,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:00:38,Total de pontos,Over,134.5,0.465,200,0.0,1,0.4,5,0.5,10,0.5333333333333333,30,0.2,0.4,0.2,0.1,0.3,0.1,0.0,0.4,0.0,4788,4476,1.8,0-0,58-84,Green,0.8,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:00:38,Total de pontos,Under,134.5,0.535,200,1.0,1,0.6,5,0.5,10,0.4666666666666667,30,0.6,0.6,0.8,0.7,0.7,0.9,0.6,0.6,1.0,4788,4476,1.869,0-0,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:02:34,Total de pontos,Over,140.5,0.275,200,0.0,1,0.2,5,0.3,10,0.3,30,0.2,0.4,0.2,0.1,0.2,0.1,0.0,0.4,0.0,4788,4476,1.833,8-6,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:02:34,Total de pontos,Under,140.5,0.725,200,1.0,1,0.8,5,0.7,10,0.7,30,0.6,0.6,0.8,0.8,0.8,0.9,0.6,0.6,1.0,4788,4476,1.833,8-6,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:02:44,Total de pontos,Over,139.5,0.305,200,0.0,1,0.4,5,0.4,10,0.3333333333333333,30,0.2,0.4,0.2,0.1,0.3,0.1,0.0,0.4,0.0,4788,4476,1.833,8-6,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:02:44,Total de pontos,Under,139.5,0.695,200,1.0,1,0.6,5,0.6,10,0.6666666666666666,30,0.6,0.6,0.8,0.7,0.7,0.9,0.6,0.6,1.0,4788,4476,1.833,8-6,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:03:03,Total de pontos,Over,138.5,0.335,200,0.0,1,0.4,5,0.4,10,0.3333333333333333,30,0.2,0.4,0.2,0.1,0.3,0.1,0.0,0.4,0.0,4788,4476,1.833,8-8,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:03:03,Total de pontos,Under,138.5,0.665,200,1.0,1,0.6,5,0.6,10,0.6666666666666666,30,0.6,0.6,0.8,0.7,0.7,0.9,0.6,0.6,1.0,4788,4476,1.833,8-8,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:05:45,Total de pontos,Over,142.5,0.235,200,0.0,1,0.2,5,0.3,10,0.2,30,0.2,0.4,0.2,0.1,0.2,0.1,0.0,0.4,0.0,4788,4476,1.833,16-18,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:05:45,Total de pontos,Under,142.5,0.765,200,1.0,1,0.8,5,0.7,10,0.8,30,0.6,0.6,0.8,0.8,0.8,0.9,0.6,0.6,1.0,4788,4476,1.833,16-18,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:05:53,Total de pontos,Over,141.5,0.265,200,0.0,1,0.2,5,0.3,10,0.3,30,0.2,0.4,0.2,0.1,0.2,0.1,0.0,0.4,0.0,4788,4476,1.833,16-18,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:05:53,Total de pontos,Under,141.5,0.735,200,1.0,1,0.8,5,0.7,10,0.7,30,0.6,0.6,0.8,0.8,0.8,0.9,0.6,0.6,1.0,4788,4476,1.833,16-18,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:10:36,Total de pontos,Over,144.5,0.19,200,0.0,1,0.0,5,0.0,10,0.1,30,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,4788,4476,1.833,23-26,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:10:36,Total de pontos,Under,144.5,0.81,200,1.0,1,1.0,5,1.0,10,0.9,30,0.8,0.8,1.0,0.9,0.9,1.0,0.8,0.8,1.0,4788,4476,1.833,23-26,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:10:39,Total de pontos,Over,143.5,0.205,200,0.0,1,0.2,5,0.3,10,0.2,30,0.2,0.2,0.2,0.1,0.1,0.1,0.0,0.2,0.0,4788,4476,1.833,23-26,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:10:39,Total de pontos,Under,143.5,0.795,200,1.0,1,0.8,5,0.7,10,0.8,30,0.8,0.8,0.8,0.9,0.9,0.9,0.8,0.8,1.0,4788,4476,1.833,23-26,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:10:55,Total de pontos,Over,147.5,0.145,200,0.0,1,0.0,5,0.0,10,0.06666666666666667,30,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,4788,4476,1.869,26-28,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:10:55,Total de pontos,Under,147.5,0.855,200,1.0,1,1.0,5,1.0,10,0.9333333333333333,30,0.8,0.8,1.0,0.9,0.9,1.0,0.8,0.8,1.0,4788,4476,1.8,26-28,58-84,Green,0.8,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:11:12,Total de pontos,Over,145.5,0.175,200,0.0,1,0.0,5,0.0,10,0.1,30,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,4788,4476,1.833,26-28,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:11:12,Total de pontos,Under,145.5,0.825,200,1.0,1,1.0,5,1.0,10,0.9,30,0.8,0.8,1.0,0.9,0.9,1.0,0.8,0.8,1.0,4788,4476,1.833,26-28,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:13:24,Total de pontos,Over,146.5,0.16,200,0.0,1,0.0,5,0.0,10,0.1,30,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,4788,4476,1.833,33-34,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:13:24,Total de pontos,Under,146.5,0.84,200,1.0,1,1.0,5,1.0,10,0.9,30,0.8,0.8,1.0,0.9,0.9,1.0,0.8,0.8,1.0,4788,4476,1.833,33-34,58-84,Green,0.833,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:14:29,Total de pontos,Over,148.5,0.13,200,0.0,1,0.0,5,0.0,10,0.06666666666666667,30,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,4788,4476,1.8,37-39,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:14:29,Total de pontos,Under,148.5,0.87,200,1.0,1,1.0,5,1.0,10,0.9333333333333333,30,0.8,0.8,1.0,0.9,0.9,1.0,0.8,0.8,1.0,4788,4476,1.869,37-39,58-84,Green,0.869,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:23:03,Total de pontos,Over,133.5,0.485,200,0.0,1,0.4,5,0.5,10,0.5333333333333333,30,0.2,0.4,0.2,0.1,0.3,0.1,0.0,0.4,0.0,4788,4476,1.8,41-55,58-84,Green,0.8,12229688
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,15/07/2026,09:23:03,Total de pontos,Under,133.5,0.515,200,1.0,1,0.6,5,0.5,10,0.4666666666666667,30,0.6,0.6,0.8,0.7,0.7,0.9,0.6,0.6,1.0,4788,4476,1.869,41-55,58-84,Red,-1.0,12229688
,B-EBASKBAT4X5,The_Professor x Kadzima,The_Professor,SAC Kings,Kadzima,TOR Raptors,15/07/2026,09:17:48,Total de pontos,Over,139.5,0.47107438016528924,121,0.0,1,0.2,5,0.5,10,0.5333333333333333,30,0.2,0.2,0.2,0.1,0.1,0.2,0.0,0.0,0.2,4476,4861,1.833,None-None,57-63,Red,-1.0,12229720
,B-EBASKBAT4X5,The_Professor x Kadzima,The_Professor,SAC Kings,Kadzima,TOR Raptors,15/07/2026,09:17:48,Total de pontos,Under,139.5,0.5289256198347108,121,1.0,1,0.8,5,0.5,10,0.4666666666666667,30,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1.0,0.8,4476,4861,1.833,None-None,57-63,Green,0.833,12229720
,B-EBASKBAT4X5,The_Professor x Kadzima,The_Professor,SAC Kings,Kadzima,TOR Raptors,15/07/2026,09:35:27,Total de pontos,Over,138.5,0.5206611570247934,121,0.0,1,0.2,5,0.5,10,0.5333333333333333,30,0.2,0.2,0.2,0.1,0.1,0.2,0.0,0.0,0.2,4476,4861,1.833,0-0,57-63,Red,-1.0,12229720
,B-EBASKBAT4X5,The_Professor x Kadzima,The_Professor,SAC Kings,Kadzima,TOR Raptors,15/07/2026,09:35:27,Total de pontos,Under,138.5,0.4793388429752066,121,1.0,1,0.8,5,0.5,10,0.4666666666666667,30,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1.0,0.8,4476,4861,1.833,0-0,57-63,Green,0.833,12229720
