passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P4,-,0.0,-,-,,-,0,-,9.5,9.5,-,-,zebra,tot_env>=1,2,357,356,1.0,134,223,37.5,-98.97,-27.72,0,-4.54,-23.55,-20.72,34,54,88,-25.76,-52.8,79,126,205,,,,,263,,,,0,-9.9,35.7,1.957,51.1,-13.6,9.5,98.97,-1.0,-2.0,-38.68,4.29,2,8,16,-5.56,-33.15,-19.01,-19.97,-33.74,-29.09,-23.55,88,5.54,7,-20.42,-15.52,0,2,0,-26.05,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,10.5,1.32,1.98,zebra,-,2,1774,920,1.93,966,808,54.5,-98.97,-5.58,0,-0.25,-7.08,-30.53,232,199,431,-6.86,-71.69,562,483,1045,,,,,468,,,,0,-9.9,177.4,1.748,57.2,-2.7,7.5,101.25,-1.0,-2.0,-25.62,1.17,2,8,11,-2.11,-4.83,-6.83,5.41,-10.3,-5.1,-7.08,431,-1.99,1,5.17,6.62,0,2,0,-45.48,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,8.5,8.5,-,-,zebra,-,2,691,690,1.0,323,368,46.7,-98.98,-14.32,0,-4.14,-15.34,-26.23,78,93,171,-14.23,-58.61,193,219,412,,,,,391,,,,0,-9.9,69.1,1.862,53.7,-7.0,8.5,99.96,-1.0,-2.0,-36.19,1.25,2,8,13,-4.08,-16.28,-11.2,-4.02,-19.04,-13.99,-15.34,171,-1.35,7,-4.14,-2.12,0,2,0,-29.78,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,dif>=0,-,2141,827,2.59,1229,912,57.4,-99.03,-4.63,0,0.63,-5.27,-28.38,306,233,539,-6.56,-83.14,713,554,1267,,,,,442,,,,0,-9.9,214.1,1.677,59.6,-2.2,6.3,116.36,-0.9,-8.0,-41.27,10.43,4,6,13,-1.83,-3.84,-5.9,6.36,-9.35,-4.41,-5.27,539,-0.86,1,6.13,7.58,0,2,0,-48.35,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,10.5,-,-,zebra,dif>=0,2,1817,923,1.97,975,842,53.7,-99.04,-5.45,0,0.54,-6.21,-27.33,234,206,440,-5.77,-61.7,571,498,1069,,,,,470,,,,0,-9.9,181.7,1.779,56.2,-2.5,7.6,101.32,-1.0,-2.0,-25.17,3.7,2,8,11,-2.03,-4.67,-6.75,5.54,-10.17,-5.21,-6.21,440,-1.0,4,5.3,6.75,0,2,0,-45.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,10.5,1.96,-,zebra,-,1,577,577,1.0,234,343,40.6,-99.11,-17.18,0,5.99,-4.8,-6.63,64,74,138,-19.0,-63.27,132,201,333,,,,,373,,,,0,-9.91,57.7,2.047,48.8,-8.3,8.7,100.09,-1.0,-1.0,-31.17,2.8,2,8,11,-4.1,-20.94,-10.79,-7.58,-21.9,-21.07,-4.8,138,16.26,1,-7.58,-4.97,0,2,0,-23.09,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,7.5,-,-,zebra,dif>=0,5,2104,827,2.54,1203,901,57.2,-99.27,-4.72,0,0.8,-5.55,-29.24,297,230,527,-6.91,-86.23,697,550,1247,,,,,442,,,,0,-9.93,210.4,1.681,59.5,-2.3,6.4,117.12,-0.8,-5.0,-42.21,12.05,4,6,12,-1.85,-3.71,-6.35,6.27,-9.44,-4.44,-5.55,527,-1.11,1,6.04,7.48,0,2,0,-51.02,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,10.5,1.62,1.86,zebra,-,5,1321,780,1.69,715,606,54.1,-99.33,-7.52,0,-1.72,-11.67,-38.52,171,159,330,-9.18,-71.57,416,364,780,,,,,417,,,,0,-9.93,132.1,1.713,58.4,-4.2,7.9,101.06,-1.0,-4.0,-28.57,3.9,1,9,10,-2.6,-6.03,-9.95,3.34,-12.24,-6.14,-11.67,330,-5.54,4,3.13,4.68,0,2,0,-49.94,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,10.5,1.32,1.98,zebra,-,2,526,389,1.35,231,295,43.9,-99.35,-18.89,0,-3.54,-25.56,-29.39,46,69,115,-18.39,-55.55,134,168,302,,,,,252,,,,0,-9.93,52.6,1.852,54.0,-10.1,9.9,100.86,-1.0,-2.0,-40.19,5.04,2,8,13,-4.15,-17.16,-22.02,-10.82,-24.91,-17.02,-25.56,115,-8.53,1,-11.15,-6.69,0,2,0,-41.18,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,tot_env<=0,3,1142,731,1.56,575,567,50.4,-99.41,-8.7,0,1.15,-9.49,-27.32,144,144,288,-8.69,-59.62,346,340,686,,,,,391,,,,0,-9.94,114.2,1.829,54.7,-4.3,8.2,101.04,-1.0,-3.0,-28.5,1.41,1,9,10,-2.64,-7.5,-10.64,1.85,-13.42,-8.44,-9.49,288,-1.04,6,1.69,3.5,0,2,0,-46.5,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,8.5,-,-,zebra,dif 0~1,6,2433,890,2.73,1363,1070,56.0,-99.44,-4.09,0,-0.33,-6.52,-39.79,331,279,610,-6.53,-94.08,786,654,1440,,,,,461,,,,0,-9.94,243.3,1.735,57.6,-1.6,6.9,112.6,-0.9,-6.0,-33.0,11.42,3,7,13,-1.66,-2.78,-6.19,6.9,-8.81,-3.27,-6.52,610,-3.25,3,6.67,8.12,0,2,0,-57.67,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,10.5,-,-,zebra,dif>=0,2,1815,921,1.97,973,842,53.6,-99.45,-5.48,0,0.54,-6.21,-27.33,234,206,440,-5.77,-61.7,571,498,1069,,,,,470,,,,0,-9.94,181.5,1.78,56.2,-2.6,7.6,101.73,-1.0,-2.0,-25.58,3.7,2,8,11,-2.04,-4.72,-6.75,5.51,-10.2,-5.25,-6.21,440,-0.97,1,5.27,6.72,0,2,0,-45.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.32,1.98,zebra,-,2,1800,925,1.95,982,818,54.6,-99.56,-5.53,0,0.08,-7.86,-34.26,233,203,436,-6.97,-73.68,568,489,1057,,,,,469,,,,0,-9.96,180.0,1.747,57.2,-2.7,7.5,101.84,-1.0,-2.0,-21.89,0.37,3,7,11,-2.11,-4.1,-7.94,5.46,-10.25,-4.79,-7.86,436,-3.07,4,5.22,6.67,0,2,0,-53.35,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,9.5,-,-,zebra,dif>=0,2,1795,921,1.95,962,833,53.6,-99.56,-5.55,0,-0.01,-6.15,-26.92,233,205,438,-6.17,-65.36,564,495,1059,,,,,470,,,,0,-9.96,179.5,1.779,56.2,-2.6,7.5,101.84,-1.0,-2.0,-24.7,3.51,1,9,11,-2.06,-5.18,-6.14,5.44,-10.27,-5.35,-6.15,438,-0.79,1,5.21,6.66,0,2,0,-41.65,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,8.5,1.62,-,zebra,-,1,675,675,1.0,312,363,46.2,-99.69,-14.77,0,-3.04,-14.84,-25.23,78,92,170,-15.01,-60.78,187,218,405,,,,,385,,,,0,-9.97,67.5,1.87,53.5,-7.3,8.5,100.67,-1.0,-1.0,-35.1,1.25,1,9,13,-4.14,-16.64,-11.8,-4.56,-19.49,-14.74,-14.84,170,-0.1,1,-4.67,-2.57,0,2,0,-30.79,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,10.5,-,-,zebra,dif>=2,1,397,397,1.0,167,230,42.1,-99.69,-25.11,0,-6.23,-24.02,-24.26,43,58,101,-24.05,-56.03,100,133,233,,,,,297,,,,0,-9.97,39.7,1.838,54.4,-12.3,8.2,101.79,-1.0,-1.0,-24.53,3.32,2,8,9,-5.58,-29.65,-17.79,-16.97,-31.13,-25.48,-24.02,101,1.46,1,-17.27,-12.91,0,2,0,-27.04,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,8.5,-,-,zebra,dif 0~1,7,2455,890,2.76,1378,1077,56.1,-99.78,-4.06,0,-0.49,-6.49,-40.16,337,282,619,-6.43,-93.52,796,658,1454,,,,,461,,,,0,-9.98,245.5,1.733,57.7,-1.6,6.9,112.41,-0.9,-7.0,-32.5,10.94,3,7,14,-1.65,-2.86,-6.0,6.92,-8.78,-3.25,-6.49,619,-3.24,2,6.69,8.14,0,2,0,-56.61,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,-,5,2121,828,2.56,1214,907,57.2,-99.91,-4.71,0,0.69,-5.63,-29.95,300,232,532,-6.96,-87.46,703,554,1257,,,,,442,,,,0,-9.99,212.1,1.68,59.5,-2.3,6.3,118.15,-0.8,-5.0,-42.27,11.67,4,6,12,-1.86,-3.72,-6.32,6.28,-9.43,-4.4,-5.63,532,-1.23,3,6.04,7.49,0,2,0,-51.19,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,10.5,-,-,zebra,dif<=0,3,2032,884,2.3,1097,935,54.0,-100.12,-4.93,0,0.79,-5.89,-30.3,274,240,514,-6.44,-78.34,646,570,1216,,,,,456,,,,0,-10.01,203.2,1.783,56.1,-2.1,7.6,102.81,-1.0,-3.0,-32.23,5.6,2,8,11,-1.9,-3.83,-6.68,6.06,-9.65,-4.6,-5.89,514,-1.3,1,5.83,7.28,0,2,0,-52.29,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,1.5,8.5,-,-,zebra,dif 0~1,-,2464,890,2.77,1384,1080,56.2,-100.21,-4.07,0,-0.46,-6.26,-38.93,340,282,622,-6.27,-91.43,801,658,1459,,,,,461,,,,0,-10.02,246.4,1.731,57.8,-1.6,6.9,111.84,-0.9,-7.0,-32.5,10.42,3,7,14,-1.66,-2.98,-5.8,6.92,-8.79,-3.33,-6.26,622,-2.93,1,6.69,8.14,0,2,0,-55.0,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,10.5,-,-,zebra,dif 0~1,2,1778,908,1.96,950,828,53.4,-100.28,-5.64,0,0.42,-6.31,-27.47,231,204,435,-6.14,-64.32,557,490,1047,,,,,467,,,,0,-10.03,177.8,1.783,56.1,-2.7,7.6,102.56,-1.0,-2.0,-23.37,0.31,1,9,10,-2.07,-4.98,-6.73,5.35,-10.36,-5.42,-6.31,435,-0.89,1,5.11,6.56,0,2,0,-44.95,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,10.5,-,1.96,-,zebra,-,3,357,254,1.41,121,236,33.9,-100.29,-28.09,0,-9.24,-29.61,-20.43,22,47,69,-29.38,-58.76,66,134,200,,,,,194,,,,0,-10.03,35.7,2.125,47.1,-13.2,11.4,100.3,-1.0,-3.0,-28.62,2.95,2,8,12,-4.71,-31.76,-20.37,-21.31,-34.11,-27.73,-29.61,69,-1.88,1,-21.76,-15.89,0,2,0,-23.42,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,5.5,9.5,-,-,zebra,-,2,1798,922,1.95,963,835,53.6,-100.43,-5.59,0,-0.01,-6.15,-26.92,233,205,438,-6.31,-66.99,564,497,1061,,,,,470,,,,0,-10.04,179.8,1.78,56.2,-2.6,7.6,102.71,-1.0,-2.0,-24.7,3.51,1,9,11,-2.07,-5.25,-6.14,5.4,-10.31,-5.41,-6.15,438,-0.74,1,5.17,6.62,0,2,0,-41.65,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,4.5,8.5,1.62,1.98,zebra,-,3,1677,875,1.92,904,773,53.9,-100.58,-6.0,0,0.46,-6.04,-25.18,225,192,417,-8.49,-84.69,524,473,997,,,,,456,,,,0,-10.06,167.7,1.756,57.0,-3.0,7.4,103.48,-1.0,-3.0,-27.69,11.88,1,9,10,-2.19,-5.69,-6.5,4.99,-10.72,-5.98,-6.04,417,-0.05,1,4.76,6.2,0,2,0,-41.15,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,2.5,7.5,-,-,zebra,-,6,2136,828,2.58,1224,912,57.3,-100.59,-4.71,0,0.54,-5.7,-30.61,303,234,537,-6.97,-88.23,708,557,1265,,,,,442,,,,0,-10.06,213.6,1.679,59.6,-2.3,6.3,118.54,-0.8,-6.0,-42.27,11.05,4,6,13,-1.86,-3.76,-6.24,6.28,-9.43,-4.38,-5.7,537,-1.32,3,6.04,7.49,0,2,0,-50.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,8.5,1.62,-,zebra,-,2,676,675,1.0,312,364,46.2,-100.69,-14.89,0,-3.04,-14.84,-25.23,78,92,170,-15.01,-60.78,187,218,405,,,,,385,,,,0,-10.07,67.6,1.87,53.5,-7.3,8.5,101.67,-1.0,-2.0,-36.1,1.25,1,9,13,-4.18,-16.84,-11.8,-4.69,-19.61,-14.91,-14.84,170,0.07,7,-4.79,-2.69,0,2,0,-30.79,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,10.5,-,-,zebra,dif>=2,1,401,401,1.0,169,232,42.1,-100.77,-25.13,0,-6.43,-24.76,-25.26,43,59,102,-24.36,-57.49,101,135,236,,,,,299,,,,0,-10.08,40.1,1.834,54.5,-12.4,8.2,102.87,-1.0,-1.0,-24.15,3.32,2,8,9,-5.62,-29.33,-18.33,-16.95,-29.85,-25.25,-24.76,102,0.49,1,-17.24,-12.93,0,2,0,-28.04,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,8.5,10.5,-,-,zebra,dif>=2,3,337,260,1.3,122,215,36.2,-100.84,-29.92,0,-16.7,-40.28,-31.42,23,55,78,-28.56,-52.55,67,117,184,,,,,215,,,,0,-10.08,33.7,1.98,50.5,-14.3,9.6,100.84,-1.0,-3.0,-35.69,3.75,2,8,11,-5.29,-33.52,-23.58,-23.08,-35.94,-26.8,-40.28,78,-13.48,6,-23.56,-17.72,0,2,0,-28.77,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,dif 0~1,-,2466,890,2.77,1385,1081,56.2,-100.84,-4.09,0,-0.46,-6.26,-38.93,340,282,622,-6.27,-91.43,801,658,1459,,,,,461,,,,0,-10.08,246.6,1.731,57.8,-1.6,6.9,112.47,-0.9,-8.0,-32.5,9.79,3,7,14,-1.67,-3.02,-5.8,6.9,-8.81,-3.36,-6.26,622,-2.9,1,6.66,8.11,0,2,0,-55.0,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,-,-,-,zebra,dif 0~1,2,1791,912,1.96,958,833,53.5,-100.88,-5.63,0,0.83,-6.17,-26.88,232,204,436,-6.1,-64.21,560,492,1052,,,,,467,,,,0,-10.09,179.1,1.782,56.1,-2.6,7.6,103.16,-1.0,-2.0,-23.37,2.85,2,8,10,-2.08,-4.82,-7.0,5.36,-10.35,-5.46,-6.17,436,-0.7,4,5.12,6.57,0,2,0,-46.88,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,9.5,-,-,zebra,dif<=0,6,2153,880,2.45,1181,972,54.9,-100.9,-4.69,0,0.35,-5.1,-27.82,296,249,545,-5.62,-72.36,699,588,1287,,,,,455,,,,0,-10.09,215.3,1.762,56.7,-1.9,7.3,104.47,-1.0,-6.0,-34.85,7.37,2,8,12,-1.84,-4.21,-5.45,6.3,-9.41,-4.54,-5.1,545,-0.56,3,6.07,7.52,0,2,0,-45.04,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,9.5,-,-,zebra,dif<=0,6,2111,880,2.4,1153,958,54.6,-100.97,-4.78,0,0.98,-5.18,-27.75,290,246,536,-6.03,-76.16,680,582,1262,,,,,455,,,,0,-10.1,211.1,1.767,56.6,-2.0,7.4,104.9,-1.0,-5.0,-34.08,7.37,3,7,11,-1.86,-3.93,-6.16,6.21,-9.5,-4.65,-5.18,536,-0.53,3,5.97,7.42,0,2,0,-49.77,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,10.5,-,-,zebra,-,2,1819,924,1.97,975,844,53.6,-100.98,-5.55,0,0.54,-6.21,-27.33,234,206,440,-6.02,-64.4,570,500,1070,,,,,470,,,,0,-10.1,181.9,1.779,56.2,-2.6,7.6,103.26,-1.0,-2.0,-25.17,2.0,2,8,11,-2.07,-4.83,-6.75,5.44,-10.27,-5.34,-6.21,440,-0.87,4,5.2,6.65,0,2,0,-45.96,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,-,7,2145,828,2.59,1230,915,57.3,-101.02,-4.71,0,0.57,-5.44,-29.38,306,234,540,-6.78,-86.14,713,557,1270,,,,,442,,,,0,-10.1,214.5,1.678,59.6,-2.3,6.3,117.97,-0.9,-7.0,-42.27,10.05,4,6,13,-1.87,-3.9,-6.01,6.28,-9.43,-4.46,-5.44,540,-0.98,3,6.04,7.49,0,2,0,-49.35,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,dif 0~1,7,2462,890,2.77,1382,1080,56.1,-101.04,-4.1,0,-0.51,-6.41,-39.76,338,282,620,-6.33,-92.26,799,658,1457,,,,,461,,,,0,-10.1,246.2,1.732,57.7,-1.6,6.9,112.67,-0.9,-7.0,-32.5,10.42,3,7,14,-1.67,-2.98,-5.9,6.89,-8.82,-3.33,-6.41,620,-3.09,2,6.65,8.1,0,2,0,-55.83,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,9.5,-,-,zebra,dif<=0,5,2136,880,2.43,1169,967,54.7,-101.15,-4.74,0,0.52,-5.0,-27.02,293,247,540,-5.63,-72.0,693,585,1278,,,,,455,,,,0,-10.11,213.6,1.765,56.7,-1.9,7.3,104.74,-1.0,-5.0,-35.51,7.37,3,7,11,-1.85,-4.25,-5.52,6.25,-9.46,-4.64,-5.0,540,-0.36,1,6.02,7.47,0,2,0,-45.18,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,10.5,-,-,zebra,dif>=2,1,400,400,1.0,168,232,42.0,-101.15,-25.29,0,-6.43,-24.76,-25.26,43,59,102,-24.36,-57.49,101,135,236,,,,,298,,,,0,-10.12,40.0,1.835,54.5,-12.5,8.2,103.25,-1.0,-1.0,-24.53,3.32,2,8,9,-5.65,-29.6,-18.33,-17.12,-30.01,-25.47,-24.76,102,0.7,1,-17.41,-13.08,0,2,0,-28.04,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,-,6,2138,828,2.58,1225,913,57.3,-101.19,-4.73,0,0.56,-5.62,-30.21,304,234,538,-6.94,-87.83,709,557,1266,,,,,442,,,,0,-10.12,213.8,1.679,59.6,-2.3,6.3,119.14,-0.8,-6.0,-42.27,11.05,4,6,13,-1.87,-3.84,-6.18,6.26,-9.45,-4.44,-5.62,538,-1.18,2,6.02,7.47,0,2,0,-50.56,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,9.5,-,-,zebra,dif<=0,7,2155,880,2.45,1182,973,54.8,-101.34,-4.7,0,0.29,-5.28,-28.82,296,250,546,-5.7,-73.36,699,589,1288,,,,,455,,,,0,-10.13,215.5,1.762,56.7,-1.9,7.3,105.47,-1.0,-7.0,-34.85,7.37,2,8,13,-1.85,-4.16,-5.57,6.29,-9.42,-4.51,-5.28,546,-0.77,2,6.05,7.5,0,2,0,-46.04,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,10.5,1.32,1.98,zebra,-,3,528,389,1.36,231,297,43.8,-101.35,-19.2,0,-3.76,-26.2,-30.39,46,70,116,-18.66,-56.55,134,169,303,,,,,252,,,,0,-10.13,52.8,1.852,54.0,-10.3,9.9,102.86,-1.0,-3.0,-41.19,5.04,2,8,13,-4.22,-17.4,-22.44,-11.13,-25.22,-17.22,-26.2,116,-8.97,6,-11.46,-6.99,0,2,0,-42.18,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,9.5,-,-,zebra,dif<=0,7,2158,880,2.45,1184,974,54.9,-101.38,-4.7,0,0.29,-5.28,-28.82,296,250,546,-5.65,-72.88,700,589,1289,,,,,455,,,,0,-10.14,215.8,1.762,56.8,-1.9,7.3,105.51,-1.0,-7.0,-34.85,7.37,2,8,13,-1.85,-4.16,-5.57,6.29,-9.42,-4.5,-5.28,546,-0.78,3,6.06,7.5,0,2,0,-46.04,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,4.5,10.5,-,-,zebra,-,2,1817,922,1.97,973,844,53.5,-101.39,-5.58,0,0.54,-6.21,-27.33,234,206,440,-6.02,-64.4,570,500,1070,,,,,470,,,,0,-10.14,181.7,1.78,56.2,-2.6,7.6,103.67,-1.0,-2.0,-25.58,2.0,2,8,11,-2.07,-4.88,-6.75,5.41,-10.3,-5.38,-6.21,440,-0.83,1,5.17,6.62,0,2,0,-45.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.32,1.86,zebra,-,2,1380,840,1.64,759,621,55.0,-101.41,-7.35,0,-0.95,-11.51,-39.03,178,161,339,-10.01,-81.75,437,380,817,,,,,441,,,,0,-10.14,138.0,1.69,59.2,-4.2,7.7,103.75,-1.0,-2.0,-20.57,4.39,1,9,8,-2.72,-5.37,-10.56,3.64,-12.07,-5.99,-11.51,339,-5.52,1,3.4,4.85,0,2,0,-55.64,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,4.5,-,1.32,1.98,zebra,-,2,1797,923,1.95,979,818,54.5,-101.44,-5.64,0,0.08,-7.86,-34.26,233,203,436,-6.97,-73.68,568,489,1057,,,,,469,,,,0,-10.14,179.7,1.747,57.2,-2.8,7.5,103.72,-1.0,-2.0,-23.77,0.37,3,7,11,-2.15,-4.27,-7.94,5.34,-10.36,-4.94,-7.86,436,-2.92,1,5.11,6.56,0,2,0,-53.35,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,3.5,7.5,-,-,zebra,-,6,2111,828,2.55,1206,905,57.1,-101.48,-4.81,0,0.73,-5.73,-30.24,297,231,528,-7.14,-89.23,697,553,1250,,,,,442,,,,0,-10.15,211.1,1.681,59.5,-2.3,6.4,118.95,-0.9,-5.0,-43.21,11.67,4,6,12,-1.89,-3.79,-6.46,6.18,-9.53,-4.5,-5.73,528,-1.23,3,5.95,7.4,0,2,0,-52.02,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,8.5,1.62,1.98,zebra,-,3,1680,876,1.92,905,775,53.9,-101.61,-6.05,0,0.31,-6.49,-27.18,225,194,419,-8.68,-86.69,524,475,999,,,,,456,,,,0,-10.16,168.0,1.756,57.0,-3.1,7.4,104.51,-1.0,-3.0,-27.69,11.88,1,9,10,-2.21,-5.59,-6.8,4.94,-10.77,-5.9,-6.49,419,-0.58,1,4.71,6.15,0,2,0,-43.15,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,9.5,-,-,zebra,dif<=0,7,2141,880,2.43,1172,969,54.7,-101.61,-4.75,0,0.4,-5.35,-29.02,293,249,542,-5.78,-74.0,693,587,1280,,,,,455,,,,0,-10.16,214.1,1.764,56.7,-1.9,7.3,106.74,-1.0,-6.0,-35.51,7.37,2,8,12,-1.86,-4.12,-5.75,6.24,-9.47,-4.54,-5.35,542,-0.81,2,6.01,7.46,0,2,0,-47.18,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,-,-,2147,828,2.59,1231,916,57.3,-101.65,-4.73,0,0.57,-5.44,-29.38,306,234,540,-6.78,-86.14,713,557,1270,,,,,442,,,,0,-10.17,214.7,1.677,59.6,-2.3,6.3,118.6,-0.9,-8.0,-42.27,10.05,4,6,13,-1.87,-3.94,-6.01,6.25,-9.45,-4.5,-5.44,540,-0.94,1,6.02,7.47,0,2,0,-49.35,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,8.5,-,-,zebra,tot_env<=1,3,1648,856,1.93,877,771,53.2,-101.68,-6.17,0,-0.36,-8.13,-34.13,218,202,420,-8.15,-80.89,517,475,992,,,,,449,,,,0,-10.17,164.8,1.782,56.1,-2.9,7.5,103.96,-1.0,-3.0,-26.08,2.61,1,9,10,-2.14,-5.15,-7.77,4.82,-10.89,-5.5,-8.13,420,-2.63,6,4.58,6.03,0,2,0,-49.67,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,8.5,-,-,-,zebra,tot_env>=6,3,391,250,1.56,146,245,37.3,-101.75,-26.02,0,-8.54,-22.49,-18.89,32,52,84,-28.58,-63.73,79,144,223,,,,,197,,,,0,-10.18,39.1,2.024,49.4,-12.1,11.4,101.75,-1.0,-3.0,-32.56,5.32,3,7,18,-4.47,-33.06,-13.95,-19.28,-32.04,-26.99,-22.49,84,4.5,1,-19.71,-13.82,0,2,0,-20.09,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,8.5,9.5,-,-,zebra,tot_env>=1,1,470,470,1.0,194,276,41.3,-101.88,-21.68,0,-6.51,-24.93,-28.92,45,71,116,-24.93,-69.31,110,168,278,,,,,325,,,,0,-10.19,47.0,1.929,51.9,-10.6,8.9,101.88,-1.0,-1.0,-34.48,2.62,2,8,14,-4.99,-23.74,-18.42,-12.85,-26.4,-20.61,-24.93,116,-4.32,1,-12.88,-9.47,0,2,0,-33.52,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,3.5,7.5,-,-,zebra,-,5,2110,828,2.55,1205,905,57.1,-101.89,-4.83,0,0.73,-5.73,-30.24,297,231,528,-7.14,-89.23,697,553,1250,,,,,442,,,,0,-10.19,211.0,1.682,59.5,-2.4,6.4,119.36,-0.9,-5.0,-43.21,11.67,4,6,12,-1.89,-3.82,-6.46,6.16,-9.55,-4.53,-5.73,528,-1.2,1,5.92,7.37,0,2,0,-52.02,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,9.5,-,-,zebra,dif<=0,5,2109,880,2.4,1151,958,54.6,-101.95,-4.83,0,0.98,-5.18,-27.75,290,246,536,-6.03,-76.16,680,582,1262,,,,,455,,,,0,-10.19,210.9,1.768,56.6,-2.0,7.4,105.42,-1.0,-5.0,-34.08,7.37,3,7,11,-1.88,-4.01,-6.16,6.16,-9.55,-4.72,-5.18,536,-0.46,1,5.92,7.37,0,2,0,-49.77,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,9.5,-,-,zebra,dif<=0,-,2160,880,2.45,1185,975,54.9,-102.01,-4.72,0,0.29,-5.28,-28.82,296,250,546,-5.65,-72.88,700,589,1289,,,,,455,,,,0,-10.2,216.0,1.762,56.8,-1.9,7.3,106.14,-1.0,-8.0,-34.85,7.37,2,8,13,-1.85,-4.2,-5.57,6.27,-9.44,-4.53,-5.28,546,-0.74,1,6.03,7.48,0,2,0,-46.04,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,9.5,-,-,zebra,dif<=0,6,2140,880,2.43,1171,969,54.7,-102.17,-4.77,0,0.4,-5.35,-29.02,293,249,542,-5.78,-74.0,693,587,1280,,,,,455,,,,0,-10.22,214.0,1.764,56.7,-2.0,7.3,106.74,-1.0,-6.0,-35.51,7.37,2,8,12,-1.87,-4.17,-5.75,6.21,-9.49,-4.58,-5.35,542,-0.78,1,5.98,7.43,0,2,0,-47.18,0,DIRECAO
