passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env 0~3,6,1208,577,2.09,739,469,61.2,-8.3,-0.69,0,0.33,-2.36,-7.16,182,121,303,-3.3,-23.28,421,285,706,,,,,345,,,,0,-0.83,120.8,1.629,61.4,-0.2,5.6,50.34,-0.2,-6.0,-25.71,28.69,6,4,11,-0.22,0.51,-2.69,8.91,-5.41,-0.13,-2.36,303,-2.24,1,8.91,11.52,0,2,1,-12.14,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env 0~3,-,1210,577,2.1,740,470,61.2,-8.93,-0.74,0,0.33,-2.36,-7.16,182,121,303,-3.3,-23.28,421,285,706,,,,,345,,,,0,-0.89,121.0,1.628,61.4,-0.3,5.6,50.97,-0.2,-7.0,-25.71,28.69,6,4,11,-0.24,0.42,-2.69,8.86,-5.46,-0.2,-2.36,303,-2.17,1,8.86,11.46,0,2,1,-12.14,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.62,1.98,zebra,-,2,548,433,1.27,319,229,58.2,-9.72,-1.77,0,-0.37,-0.11,-0.15,81,55,136,-5.66,-18.44,183,143,326,,,,,274,,,,0,-0.97,54.8,1.692,59.1,-0.9,6.2,26.39,-0.4,-2.0,-18.09,8.1,4,6,8,-0.45,-2.93,0.26,6.71,-6.49,-2.32,-0.11,136,2.21,1,6.54,10.43,0,2,1,0.52,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.32,1.68,zebra,-,1,800,800,1.0,487,313,60.9,-10.0,-1.25,0,-0.03,-4.21,-8.29,116,81,197,-1.68,-7.91,285,186,471,,,,,432,,,,0,-1.0,80.0,1.623,61.6,-0.8,6.9,24.67,-0.4,-1.0,-6.43,4.03,4,6,8,-0.45,0.53,-4.18,9.74,-5.97,-0.28,-4.21,197,-3.92,1,9.5,10.95,0,2,1,-12.62,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.62,1.86,zebra,-,1,392,392,1.0,230,162,58.7,-10.18,-2.6,0,1.27,-3.01,-3.1,60,43,103,-5.59,-13.2,134,102,236,,,,,258,,,,0,-1.02,39.2,1.663,60.1,-1.5,6.3,21.24,-0.5,-1.0,-4.68,4.4,3,7,5,-0.63,-1.58,-4.28,5.5,-8.62,-2.45,-3.01,103,-0.56,1,5.18,9.61,0,2,0,-6.33,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,9.5,1.62,1.68,zebra,-,3,379,335,1.13,223,156,58.8,-10.5,-2.77,0,-4.2,-9.61,-9.32,53,44,97,-0.85,-1.97,140,93,233,,,,,206,,,,0,-1.05,37.9,1.65,60.6,-1.8,7.9,15.01,-0.7,-2.0,-7.84,6.96,3,7,6,-0.62,-1.0,-5.41,4.79,-8.79,-0.42,-9.61,97,-9.19,4,4.25,9.43,0,2,0,-8.22,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.62,1.98,zebra,-,3,549,433,1.27,319,230,58.1,-10.72,-1.95,0,-0.37,-0.11,-0.15,81,55,136,-5.66,-18.44,183,143,326,,,,,274,,,,0,-1.07,54.9,1.692,59.1,-1.0,6.2,26.39,-0.4,-2.0,-18.09,7.1,4,6,8,-0.5,-3.21,0.26,6.53,-6.67,-2.56,-0.11,136,2.45,4,6.36,10.25,0,2,1,0.52,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.62,1.68,zebra,-,3,383,317,1.21,228,155,59.5,-10.77,-2.81,0,4.25,-0.44,-0.42,58,37,95,-6.62,-15.17,131,98,229,,,,,220,,,,0,-1.08,38.3,1.633,61.2,-1.7,6.1,32.58,-0.3,-3.0,-8.28,6.87,4,6,6,-0.62,-1.77,-4.69,4.58,-8.83,-3.59,-0.44,95,3.15,4,3.98,9.39,0,2,0,-6.42,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.62,1.68,zebra,-,2,614,511,1.2,368,246,59.9,-10.78,-1.76,0,2.18,-2.07,-3.29,95,64,159,-5.66,-21.22,216,159,375,,,,,316,,,,0,-1.08,61.4,1.639,61.0,-1.1,6.7,36.71,-0.3,-2.0,-6.97,11.4,4,6,6,-0.48,-0.18,-4.25,7.42,-6.48,-1.65,-2.07,159,-0.42,1,7.49,10.45,0,2,0,-10.11,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,9.5,1.62,1.68,zebra,-,1,335,335,1.0,196,139,58.5,-10.96,-3.27,0,-3.78,-9.66,-8.5,48,40,88,-1.6,-3.33,124,84,208,,,,,206,,,,0,-1.1,33.5,1.651,60.6,-2.1,7.9,14.08,-0.8,-1.0,-7.39,5.09,3,7,5,-0.73,-1.46,-5.88,4.29,-9.29,-1.0,-9.66,88,-8.66,1,3.75,8.93,0,2,0,-8.06,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,6.5,-,-,zebra,dif 0~1,1,568,568,1.0,333,235,58.6,-11.06,-1.95,0,-0.43,-4.18,-6.06,83,62,145,-6.52,-21.92,188,148,336,,,,,342,,,,0,-1.11,56.8,1.679,59.6,-0.9,6.5,30.31,-0.4,-1.0,-15.56,6.93,5,5,7,-0.56,-0.82,-3.75,7.59,-6.67,-1.18,-4.18,145,-3.0,1,7.6,10.26,0,2,0,-8.21,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif>=0,1,650,650,1.0,385,265,59.2,-11.81,-1.82,0,1.22,-3.98,-6.6,96,70,166,-4.68,-18.28,225,166,391,,,,,377,,,,0,-1.18,65.0,1.658,60.3,-1.1,6.4,29.45,-0.4,-1.0,-6.81,6.86,5,5,9,-0.56,0.37,-5.2,8.23,-6.54,-1.08,-3.98,166,-2.9,1,8.16,10.39,0,2,1,-13.27,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.32,1.68,zebra,-,1,805,805,1.0,489,316,60.7,-11.82,-1.47,0,0.52,-4.09,-8.19,118,82,200,-1.97,-9.36,286,188,474,,,,,433,,,,0,-1.18,80.5,1.623,61.6,-0.9,7.0,24.68,-0.5,-1.0,-6.01,4.03,4,6,8,-0.52,0.45,-4.61,9.52,-6.19,-0.6,-4.09,200,-3.49,1,9.29,10.73,0,2,1,-14.07,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,9.5,1.62,1.68,zebra,-,2,377,335,1.13,221,156,58.6,-11.83,-3.14,0,-3.72,-9.61,-9.32,53,44,97,-1.43,-3.3,138,93,231,,,,,206,,,,0,-1.18,37.7,1.65,60.6,-2.0,7.9,16.34,-0.7,-2.0,-7.84,6.96,3,7,6,-0.7,-1.3,-5.89,4.42,-9.16,-0.9,-9.61,97,-8.71,1,3.89,9.06,0,2,0,-8.9,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.62,1.86,zebra,-,1,387,387,1.0,226,161,58.4,-11.85,-3.06,0,1.38,-2.72,-2.75,59,42,101,-5.49,-12.85,133,101,234,,,,,254,,,,0,-1.18,38.7,1.663,60.1,-1.7,6.3,21.89,-0.5,-1.0,-4.68,4.47,3,7,5,-0.73,-2.44,-4.1,4.98,-9.08,-3.18,-2.72,101,0.46,1,4.65,9.14,0,2,0,-5.98,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,6.5,-,-,zebra,tot_env<=0,1,452,452,1.0,259,193,57.3,-11.98,-2.65,0,-2.55,-5.71,-6.51,63,51,114,-6.29,-16.72,147,119,266,,,,,290,,,,0,-1.2,45.2,1.704,58.7,-1.4,6.5,27.34,-0.4,-1.0,-16.07,5.48,5,5,8,-0.67,-2.34,-3.16,6.01,-7.37,-1.62,-5.71,114,-4.09,4,5.91,9.55,0,2,0,-5.43,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.77,1.98,zebra,-,1,357,357,1.0,183,174,51.3,-11.99,-3.36,0,-5.58,-9.08,-7.54,40,43,83,-8.7,-17.06,95,101,196,,,,,242,,,,0,-1.2,35.7,1.885,53.1,-1.8,7.2,19.44,-0.6,-1.0,-7.31,5.43,4,6,6,-0.67,-3.28,-3.5,4.41,-9.38,-1.62,-9.08,83,-7.46,1,3.96,8.84,0,2,0,-4.38,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,-,1,652,652,1.0,386,266,59.2,-12.03,-1.85,0,1.22,-3.98,-6.6,96,70,166,-5.08,-19.88,224,167,391,,,,,377,,,,0,-1.2,65.2,1.658,60.3,-1.1,6.4,29.45,-0.4,-1.0,-6.81,7.48,4,6,9,-0.57,0.31,-5.2,8.22,-6.57,-1.12,-3.98,166,-2.86,4,8.14,10.36,0,2,1,-13.27,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,7.5,1.62,1.86,zebra,-,1,422,422,1.0,241,181,57.1,-12.06,-2.86,0,4.34,-5.03,-5.48,61,48,109,-7.11,-17.78,137,113,250,,,,,271,,,,0,-1.21,42.2,1.701,58.8,-1.7,7.5,22.36,-0.5,-1.0,-5.9,3.74,5,5,5,-0.7,1.54,-9.37,5.52,-7.58,-2.1,-5.03,109,-2.93,6,5.31,9.34,0,2,1,-15.93,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,6.5,-,-,zebra,dif 0~1,3,569,568,1.0,333,236,58.5,-12.06,-2.12,0,-0.43,-4.18,-6.06,83,62,145,-6.52,-21.92,188,148,336,,,,,342,,,,0,-1.21,56.9,1.679,59.6,-1.0,6.5,30.31,-0.4,-2.0,-15.56,6.93,5,5,7,-0.61,-1.1,-3.75,7.42,-6.84,-1.42,-4.18,145,-2.76,3,7.43,10.08,0,2,0,-8.21,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.62,1.86,zebra,-,2,485,387,1.25,285,200,58.8,-12.15,-2.51,0,1.71,0.95,1.19,76,49,125,-5.48,-16.16,168,127,295,,,,,254,,,,0,-1.21,48.5,1.663,60.1,-1.4,6.2,27.57,-0.4,-2.0,-13.06,5.99,3,7,6,-0.61,-3.5,-0.76,5.54,-8.53,-3.71,0.95,125,4.66,1,5.2,9.7,0,2,0,-1.34,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.62,1.98,zebra,-,3,570,438,1.3,330,240,57.9,-12.47,-2.19,0,-0.95,-2.48,-3.5,82,59,141,-6.98,-23.46,186,150,336,,,,,278,,,,0,-1.25,57.0,1.692,59.1,-1.2,6.1,30.06,-0.4,-3.0,-18.09,9.92,5,5,8,-0.55,-2.56,-1.53,6.34,-6.91,-2.09,-2.48,141,-0.39,4,6.19,10.01,0,2,0,-3.15,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.62,1.68,zebra,-,3,619,511,1.21,370,249,59.8,-12.48,-2.02,0,2.18,-2.07,-3.29,95,64,159,-5.47,-20.57,217,159,376,,,,,316,,,,0,-1.25,61.9,1.639,61.0,-1.2,6.7,37.06,-0.3,-3.0,-6.97,9.4,4,6,7,-0.55,-0.62,-4.25,7.16,-6.74,-2.0,-2.07,159,-0.07,4,7.23,10.19,0,2,0,-10.11,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.77,1.98,zebra,-,1,354,354,1.0,181,173,51.1,-12.87,-3.64,0,-5.58,-9.08,-7.54,40,43,83,-8.7,-17.06,95,101,196,,,,,241,,,,0,-1.29,35.4,1.885,53.1,-1.9,7.2,19.44,-0.7,-1.0,-7.31,5.43,4,6,6,-0.72,-3.71,-3.5,4.1,-9.66,-1.97,-9.08,83,-7.12,1,3.64,8.57,0,2,0,-4.38,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,6.5,-,-,zebra,dif<=0,1,485,485,1.0,280,205,57.7,-12.9,-2.66,0,-1.65,-5.41,-6.49,67,53,120,-7.21,-20.19,154,126,280,,,,,310,,,,0,-1.29,48.5,1.692,59.1,-1.4,6.5,28.62,-0.5,-1.0,-16.16,5.55,6,4,8,-0.7,-2.0,-3.76,6.31,-7.38,-1.76,-5.41,120,-3.65,4,6.34,9.54,0,2,0,-6.81,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,7.5,1.62,1.68,zebra,-,1,445,445,1.0,263,182,59.1,-12.99,-2.92,0,0.22,-7.92,-9.19,65,51,116,-7.56,-20.78,155,120,275,,,,,281,,,,0,-1.3,44.5,1.642,60.9,-1.8,7.1,25.94,-0.5,-1.0,-5.99,7.51,3,7,7,-0.76,0.53,-8.14,5.67,-7.64,-1.16,-7.92,116,-6.77,1,5.55,9.28,0,2,1,-14.41,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.62,1.86,zebra,-,3,486,387,1.26,285,201,58.6,-13.15,-2.71,0,1.71,0.95,1.19,76,49,125,-5.48,-16.16,168,127,295,,,,,254,,,,0,-1.31,48.6,1.663,60.1,-1.5,6.2,27.57,-0.5,-2.0,-13.06,5.99,3,7,6,-0.66,-3.81,-0.76,5.34,-8.73,-3.97,0.95,125,4.92,4,5.0,9.5,0,2,0,-1.34,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.62,1.68,zebra,-,2,623,515,1.21,372,251,59.7,-13.17,-2.11,0,1.59,-2.86,-4.64,96,66,162,-5.84,-22.24,219,162,381,,,,,319,,,,0,-1.32,62.3,1.639,61.0,-1.3,6.7,36.73,-0.4,-2.0,-7.97,11.03,5,5,6,-0.58,-0.63,-4.45,7.09,-6.83,-1.85,-2.86,162,-1.01,1,7.16,10.09,0,2,0,-10.78,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.32,1.68,zebra,-,1,788,788,1.0,477,311,60.5,-13.32,-1.69,0,-0.26,-4.85,-9.45,114,81,195,-1.99,-9.23,279,184,463,,,,,427,,,,0,-1.33,78.8,1.624,61.6,-1.0,7.0,25.44,-0.5,-1.0,-7.02,4.03,4,6,8,-0.6,0.09,-4.59,9.22,-6.41,-0.65,-4.85,195,-4.19,1,9.0,10.51,0,2,1,-13.78,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.62,1.86,zebra,-,2,498,392,1.27,292,206,58.6,-13.35,-2.68,0,0.76,-0.9,-1.16,77,52,129,-6.02,-18.18,171,131,302,,,,,258,,,,0,-1.33,49.8,1.663,60.1,-1.5,6.1,27.79,-0.5,-2.0,-13.06,5.27,3,7,6,-0.66,-3.26,-1.66,5.41,-8.7,-3.3,-0.9,129,2.4,1,5.09,9.52,0,2,0,-3.01,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,-,1,650,650,1.0,384,266,59.1,-13.43,-2.07,0,1.22,-3.98,-6.6,96,70,166,-5.08,-19.88,224,167,391,,,,,377,,,,0,-1.34,65.0,1.658,60.3,-1.2,6.4,29.45,-0.5,-1.0,-6.81,6.08,4,6,9,-0.64,-0.04,-5.2,7.98,-6.79,-1.41,-3.98,166,-2.56,1,7.91,10.14,0,2,0,-13.27,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.62,1.68,zebra,-,1,341,341,1.0,198,143,58.1,-13.6,-3.99,0,-3.1,-9.8,-8.82,49,41,90,-2.67,-5.65,125,87,212,,,,,210,,,,0,-1.36,34.1,1.651,60.6,-2.5,7.9,14.9,-0.9,-1.0,-7.39,5.09,2,8,5,-0.9,-2.1,-6.7,3.63,-10.01,-1.9,-9.8,90,-7.9,1,3.12,8.21,0,2,0,-9.38,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,-,1,650,650,1.0,383,267,58.9,-13.64,-2.1,0,1.27,-3.86,-6.4,96,70,166,-4.99,-19.5,224,167,391,,,,,377,,,,0,-1.36,65.0,1.661,60.2,-1.3,6.4,29.25,-0.5,-1.0,-6.81,5.23,4,6,9,-0.65,-0.14,-5.13,7.95,-6.82,-1.5,-3.86,166,-2.36,1,7.87,10.1,0,2,0,-13.07,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,6.5,1.62,-,zebra,-,1,415,415,1.0,233,182,56.1,-13.79,-3.32,0,-1.41,-0.62,-0.66,61,45,106,-6.86,-17.07,135,114,249,,,,,265,,,,0,-1.38,41.5,1.727,57.9,-1.8,6.5,24.17,-0.6,-1.0,-17.66,4.83,4,6,7,-0.79,-5.9,0.79,4.99,-8.04,-4.25,-0.62,106,3.63,1,4.75,8.88,0,2,1,1.26,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,6.5,-,-,zebra,tot_env 0~3,1,564,564,1.0,327,237,58.0,-13.88,-2.46,0,-0.14,-5.1,-7.45,82,64,146,-6.99,-23.82,189,152,341,,,,,339,,,,0,-1.39,56.4,1.687,59.3,-1.3,6.5,34.98,-0.4,-1.0,-16.23,6.64,5,5,6,-0.7,-0.83,-4.96,7.05,-7.18,-1.54,-5.1,146,-3.56,1,7.06,9.74,0,2,0,-11.06,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.98,zebra,-,1,652,652,1.0,388,264,59.5,-13.99,-2.15,0,0.85,-5.57,-9.25,96,70,166,-6.16,-24.1,224,167,391,,,,,377,,,,0,-1.4,65.2,1.647,60.7,-1.2,6.4,33.26,-0.4,-1.0,-7.49,7.03,3,7,9,-0.67,0.6,-6.42,7.92,-6.87,-0.98,-5.57,166,-4.6,1,7.84,10.06,0,2,1,-16.38,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.62,1.68,zebra,-,2,732,591,1.24,437,295,59.7,-14.29,-1.95,0,0.85,-3.78,-7.04,109,77,186,-3.16,-14.02,262,182,444,,,,,347,,,,0,-1.43,73.2,1.642,60.9,-1.2,7.0,29.76,-0.5,-2.0,-8.62,8.08,4,6,6,-0.58,-0.3,-4.63,7.73,-6.67,-1.33,-3.78,186,-2.46,1,7.71,10.25,0,2,0,-12.92,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,6.5,-,-,zebra,tot_env 0~3,3,566,564,1.0,328,238,58.0,-14.31,-2.53,0,-0.14,-5.1,-7.45,82,64,146,-6.8,-23.25,190,152,342,,,,,339,,,,0,-1.43,56.6,1.686,59.3,-1.4,6.5,34.41,-0.4,-2.0,-15.66,6.64,5,5,6,-0.72,-0.95,-4.96,6.98,-7.25,-1.63,-5.1,146,-3.47,3,7.0,9.67,0,2,0,-11.06,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.86,zebra,-,1,642,642,1.0,388,254,60.4,-14.41,-2.24,0,1.92,-3.84,-6.34,98,67,165,-5.56,-21.46,225,161,386,,,,,375,,,,0,-1.44,64.2,1.619,61.8,-1.3,6.3,31.21,-0.5,-1.0,-5.9,5.47,3,7,9,-0.72,0.01,-5.76,7.76,-6.96,-1.69,-3.84,165,-2.15,1,7.69,9.96,0,2,1,-14.45,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,7.5,1.77,1.98,zebra,-,1,350,350,1.0,178,172,50.9,-14.62,-4.18,0,-5.56,-9.02,-7.49,40,43,83,-8.7,-16.87,94,100,194,,,,,237,,,,0,-1.46,35.0,1.884,53.1,-2.2,7.2,19.25,-0.8,-1.0,-7.17,5.43,4,6,6,-0.83,-4.57,-3.46,3.52,-10.2,-2.67,-9.02,83,-6.35,1,3.05,8.03,0,2,0,-4.33,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,6.5,1.62,-,zebra,-,2,416,415,1.0,233,183,56.0,-14.79,-3.56,0,-1.41,-0.62,-0.66,61,45,106,-6.86,-17.07,135,114,249,,,,,265,,,,0,-1.48,41.6,1.727,57.9,-1.9,6.5,24.17,-0.6,-2.0,-17.66,3.91,4,6,7,-0.84,-6.27,0.79,4.76,-8.28,-4.56,-0.62,106,3.94,5,4.52,8.65,0,2,1,1.26,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.62,1.68,zebra,-,1,527,527,1.0,311,216,59.0,-15.12,-2.87,0,-2.03,-9.72,-13.12,74,61,135,-4.12,-13.34,189,135,324,,,,,314,,,,0,-1.51,52.7,1.645,60.8,-1.8,7.4,23.32,-0.6,-1.0,-7.51,2.37,5,5,6,-0.81,0.2,-7.69,6.41,-7.59,-0.51,-9.72,135,-9.21,1,6.46,9.33,0,2,1,-15.76,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.32,1.68,zebra,-,1,793,793,1.0,479,314,60.4,-15.14,-1.91,0,0.31,-4.72,-9.35,116,82,198,-2.29,-10.68,280,186,466,,,,,428,,,,0,-1.51,79.3,1.624,61.6,-1.2,7.0,25.34,-0.6,-1.0,-6.6,4.03,4,6,8,-0.68,0.02,-5.03,9.04,-6.63,-0.97,-4.72,198,-3.75,1,8.81,10.29,0,2,1,-15.23,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.62,1.68,zebra,-,3,749,591,1.27,446,303,59.5,-16.5,-2.2,0,0.3,-3.93,-7.39,110,78,188,-2.9,-13.12,268,185,453,,,,,347,,,,0,-1.65,74.9,1.642,60.9,-1.4,7.0,31.24,-0.5,-3.0,-9.35,5.7,4,6,7,-0.66,-0.97,-4.23,7.48,-6.92,-1.62,-3.93,188,-2.31,4,7.46,10.0,0,2,0,-11.97,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.77,1.98,zebra,-,2,394,357,1.1,200,194,50.8,-16.67,-4.23,0,-6.94,-9.92,-8.93,43,47,90,-7.93,-17.04,105,110,215,,,,,242,,,,0,-1.67,39.4,1.885,53.0,-2.3,7.2,20.21,-0.8,-2.0,-8.44,8.16,4,6,6,-0.84,-4.92,-2.98,3.53,-10.25,-2.55,-9.92,90,-7.38,1,3.08,7.97,0,2,0,-4.17,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.62,1.68,zebra,-,2,741,595,1.25,441,300,59.5,-16.68,-2.25,0,0.36,-4.44,-8.39,110,79,189,-3.34,-15.04,265,185,450,,,,,350,,,,0,-1.67,74.1,1.642,60.9,-1.4,7.0,31.04,-0.5,-2.0,-9.62,7.71,5,5,6,-0.67,-0.67,-4.8,7.46,-6.97,-1.5,-4.44,189,-2.94,1,7.44,9.95,0,2,0,-13.59,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,9.5,1.32,1.68,zebra,-,1,379,379,1.0,221,158,58.3,-16.71,-4.41,0,-5.34,-12.81,-11.91,49,44,93,-2.72,-6.21,135,93,228,,,,,226,,,,0,-1.67,37.9,1.638,61.0,-2.7,7.9,18.01,-0.9,-1.0,-9.8,6.27,5,5,5,-1.06,-2.38,-7.47,3.56,-10.43,-1.68,-12.81,93,-11.13,1,3.19,7.79,0,2,0,-11.28,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.62,1.68,zebra,-,3,392,341,1.15,227,165,57.9,-16.8,-4.29,0,-3.58,-11.52,-11.64,54,47,101,-2.75,-6.63,142,99,241,,,,,210,,,,0,-1.68,39.2,1.65,60.6,-2.7,8.0,21.67,-0.8,-2.0,-7.84,7.62,2,8,6,-0.98,-1.82,-7.94,3.33,-10.31,-1.77,-11.52,101,-9.75,4,2.82,7.92,0,2,0,-12.54,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.32,1.98,zebra,-,1,649,649,1.0,384,265,59.2,-17.07,-2.63,0,0.9,-5.45,-9.05,96,70,166,-6.07,-23.72,224,167,391,,,,,376,,,,0,-1.71,64.9,1.648,60.7,-1.5,6.4,33.06,-0.5,-1.0,-7.49,5.37,3,7,9,-0.82,-0.23,-6.35,7.41,-7.35,-1.66,-5.45,166,-3.79,1,7.34,9.57,0,2,0,-16.18,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.62,1.68,zebra,-,3,632,515,1.23,375,257,59.3,-17.25,-2.73,0,1.78,-3.46,-5.64,96,67,163,-6.39,-24.59,220,165,385,,,,,319,,,,0,-1.72,63.2,1.639,61.0,-1.7,6.6,40.08,-0.4,-3.0,-8.97,9.65,5,5,7,-0.75,-1.15,-5.24,6.48,-7.45,-2.48,-3.46,163,-0.98,4,6.54,9.47,0,2,0,-12.78,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,7.5,1.77,1.98,zebra,-,1,280,280,1.0,139,141,49.6,-17.45,-6.23,0,-3.3,-12.32,-8.5,32,37,69,-8.43,-13.4,77,82,159,,,,,196,,,,0,-1.75,28.0,1.89,52.9,-3.3,7.5,19.02,-0.9,-1.0,-4.36,3.86,2,8,5,-1.1,-4.63,-9.02,0.8,-12.25,-4.24,-12.32,69,-8.08,6,0.23,5.97,0,2,0,-9.2,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.77,1.98,zebra,-,3,395,357,1.11,200,195,50.6,-17.67,-4.47,0,-7.24,-10.91,-9.93,43,48,91,-8.35,-18.04,105,111,216,,,,,242,,,,0,-1.77,39.5,1.885,53.0,-2.4,7.2,21.21,-0.8,-2.0,-8.44,8.16,4,6,6,-0.9,-4.92,-3.67,3.29,-10.49,-2.55,-10.91,91,-8.37,4,2.84,7.73,0,2,0,-5.17,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.62,1.86,zebra,-,3,504,392,1.29,293,211,58.1,-17.73,-3.52,0,1.08,-1.66,-2.16,77,53,130,-6.94,-21.18,171,134,305,,,,,258,,,,0,-1.77,50.4,1.663,60.1,-2.0,6.1,31.79,-0.6,-3.0,-13.06,5.27,3,7,6,-0.86,-3.96,-2.74,4.58,-9.54,-4.16,-1.66,130,2.5,4,4.26,8.68,0,2,0,-5.01,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.62,1.68,zebra,-,1,533,533,1.0,313,220,58.7,-17.76,-3.33,0,-1.6,-9.81,-13.44,75,62,137,-4.77,-15.66,190,138,328,,,,,317,,,,0,-1.78,53.3,1.645,60.8,-2.1,7.4,24.52,-0.7,-1.0,-7.51,1.37,5,5,6,-0.95,-0.21,-8.21,5.99,-8.05,-1.09,-9.81,137,-8.72,1,6.03,8.87,0,2,0,-17.08,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.32,1.68,zebra,-,1,669,669,1.0,400,269,59.8,-17.79,-2.66,0,-0.61,-9.57,-15.89,92,74,166,-4.47,-17.91,235,166,401,,,,,372,,,,0,-1.78,66.9,1.628,61.4,-1.6,7.3,32.02,-0.6,-1.0,-8.51,2.73,4,6,7,-0.86,1.25,-8.96,7.51,-7.38,-0.38,-9.57,166,-9.19,1,7.41,9.54,0,2,1,-22.94,0,DIRECAO
